# This file contains semantic classification of proper nouns needed for certain
# derivational features.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"Ballard","5","0","Prop","prop=last"
"Baltia","12","0","Prop","prop=geo"
"Bamberg","5","0","Prop","prop=last"
"Bamix","5","0","Prop","prop=misc"
"Bangladesh","5","0","Prop","prop=geo"
"Barabbas","39","0","Prop","prop=misc"
"Barack","5","0","Prop","prop=first"
"Barbara","13","0","Prop","prop=first"
"Barrichello","1","0","Prop","prop=last"
"bash","5","0","Prop","prop=misc"
"Basic","5","0","Prop","prop=misc"
"Basilius","39","0","Prop","prop=first"
"Bates","5","0","Prop","prop=last"
"Batova","10","0","Prop","prop=geo"
"Baudelaire","8","0","Prop","prop=last"
"Baudolino","1","0","Prop","prop=first"
"Baumgartner","6","0","Prop","prop=last"
"Beatrice","8","0","Prop","prop=first"
"Beauvoir","5","0","Prop","prop=last"
"Beckett","5","0","Prop","prop=last"
"Beckman","6","0","Prop","prop=last"
"Beethoven","5","0","Prop","prop=last"
"Begroth","5","0","Prop","prop=last"
"Belgia","13","0","Prop","prop=geo"
"Belgrad","5","0","Prop","prop=geo"
"Béliard","5","0","Prop","prop=first"
"Ben","5","0","Prop","prop=first"
"Benecol","6","0","Prop","prop=misc"
"Bengt","5","0","Prop","prop=first"
"Bengtskär","5","0","Prop","prop=geo"
"Bengtsson","6","0","Prop","prop=last"
"Benito","1","0","Prop","prop=first"
"Benjam","6","0","Prop","prop=first"
"Benjamin","5","0","Prop","prop=first"
"Benni","5","0","Prop","prop=first"
"Benz","5","0","Prop","prop=last"
"Berg","5","0","Prop","prop=last"
"Bergström","5","0","Prop","prop=last"
"Berija","12","0","Prop","prop=last"
"Bering","5","0","Prop","prop=last"
"Berkeley","21","0","Prop","prop=geo"
"Berliini","6","0","Prop","prop=geo"
"Bermuda","5","0","Prop","prop=geo"
"Berner","6","0","Prop","prop=last"
"Bernese","8","0","Prop","prop=misc"
"Bernhard","5","0","Prop","prop=first"
"Bernie","3","0","Prop","prop=first"
"Bertel","6","0","Prop","prop=first"
"Bertta","9","C","Prop","prop=first"
"Bessel","6","0","Prop","prop=last"
"Betlehem","5","0","Prop","prop=geo"
"Beutel","6","0","Prop","prop=last"
"Bhutan","5","0","Prop","prop=geo"
"Biafra","9","0","Prop","prop=geo"
"Bill","5","0","Prop","prop=first"
"Bingen","5","0","Prop","prop=last"
"Bingeniläinen","38","0","Prop","prop=last"
"Birger","6","0","Prop","prop=first"
"Birgitta","9","C","Prop","prop=first"
"Birmingham","5","0","Prop","prop=geo"
"Bismarck","5","0","Prop","prop=last"
"Björk","5","0","Prop","prop=last"
"Björn","5","0","Prop","prop=last"
"Blair","5","0","Prop","prop=last"
"Blake","8","0","Prop","prop=last"
"Blarnia","12","0","Prop","prop=misc"
"Blinnikka","14","A","Prop","prop=last"
"Blomberg","5","0","Prop","prop=last"
"Blombqvist","5","0","Prop","prop=last"
"Blücher","6","0","Prop","prop=last"
"Bo","1","0","Prop","prop=first"
"Bobrikov","5","0","Prop","prop=last"
"Boccaccio","1","0","Prop","prop=last"
"Bochum","6","0","Prop","prop=geo"
"Bodom","6","0","Prop","prop=geo"
"Bogdanoff","5","0","Prop","prop=last"
"Bohr","5","0","Prop","prop=last"
"Bokassa","9","0","Prop","prop=last"
"Bolivia","12","0","Prop","prop=geo"
"Boltzmann","5","0","Prop","prop=last"
"Bond","5","0","Prop","prop=last"
"Bonn","5","0","Prop","prop=geo"
"Boole","8","0","Prop","prop=last"
"boost","5","0","Prop","prop=misc"
"Bordeaux","22","0","Prop","prop=geo"
"Borealis","39","0","Prop","prop=misc"
"Borg","5","0","Prop","prop=last"
"Borgman","5","0","Prop","prop=last"
"Boris","39","0","Prop","prop=first"
"Borodino","1","0","Prop","prop=geo"
"Bosnia","12","0","Prop","prop=geo"
"Bospori","6","0","Prop","prop=geo"
"Boston","5","0","Prop","prop=geo"
"Botnia","12","0","Prop","prop=misc"
"Botswana","12","0","Prop","prop=geo"
"Bouguer","6","0","Prop","prop=last"
"Bourgogne","8","0","Prop","prop=geo"
"Bradbury","1","0","Prop","prop=last"
"Bragge","8","0","Prop","prop=last"
"Brahe","8","0","Prop","prop=last"
"Bram","5","0","Prop","prop=first"
"Brander","6","0","Prop","prop=last"
"Brander-Vallin","5","0","Prop","prop=last"
"Brasilia","12","0","Prop","prop=geo"
"Brask","5","0","Prop","prop=last"
"Braun","5","0","Prop","prop=last"
"Breda","9","0","Prop","prop=geo"
"Bremen","6","0","Prop","prop=geo"
"Bretagne","8","0","Prop","prop=geo"
"Bridges","5","0","Prop","prop=last"
"Britannia","12","0","Prop","prop=geo"
"Brofeldt","5","0","Prop","prop=last"
"Brommels","5","0","Prop","prop=last"
"Broms","5","0","Prop","prop=last"
"Brotherus","39","0","Prop","prop=last"
"Bruce","8","0","Prop","prop=first"
"Bruni","5","0","Prop","prop=last"
"Bruno","1","0","Prop","prop=first"
"Brutus","39","0","Prop","prop=first"
"Bruun","5","0","Prop","prop=last"
"Bryggari","6","0","Prop","prop=last"
"Bryssel","6","0","Prop","prop=geo"
"Budapest","5","0","Prop","prop=geo"
"Buddha","10","0","Prop","prop=first"
"Bulgaria","12","0","Prop","prop=geo"
"Bulin","5","0","Prop","prop=last"
