# This file contains definitions of semantic subcategories for various acronyms and
# other nouns, useful for named Entity Recognition (NER) and similar applications.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","SUBCATEGORY"#,<-HEADERS
"EBq","6","0","Acro","sem=measure"
"EC$","0","0","Acro","sem=currency"
"E°C","5","0","Acro","sem=measure"
"EC","5","0","Acro","sem=measure"
"Ecd","12","0","Acro","sem=measure"
"ECS","0","0","Acro","sem=currency"
"ecu","1","0","N","sem=currency"
"ECU","0","0","Acro","sem=currency"
"ECV","0","0","Acro","sem=currency"
"edustaja","10","0","N","sem=title"
"EEK","0","0","Acro","sem=currency"
"EF","5","0","Acro","sem=measure"
"Eg","9","0","Acro","sem=measure"
"EGP","0","0","Acro","sem=currency"
"EGv","0","0","Acro","sem=measure"
"EH","5","0","Acro","sem=measure"
"EHz","5","0","Acro","sem=measure"
"EJ","8","0","Acro","sem=measure"
"EK","5","0","Acro","sem=measure"
"Ekat","0","0","Acro","sem=measure"
"ekon.","99","0","P","sem=title"
"ekonomi","5","0","N","sem=title"
"eKr.","99","0","P","sem=time"
"eKr","99","0","P","sem=time"
"EL","0","0","Acro","sem=title"
"ELK","0","0","Acro","sem=title"
"ELL","0","0","Acro","sem=title"
"el.lääk.","99","0","P","sem=title"
"Elm","5","0","Acro","sem=measure"
"elokuvaneuvos","39","0","N","sem=title"
"ELT","0","0","Acro","sem=title"
"ELTO","0","0","Acro","sem=title"
"Elx","5","0","Acro","sem=measure"
"ely-keskus","39","0","N","sem=org"
"eläinl.","99","0","P","sem=title"
"eläinlääket.","99","0","P","sem=title"
"eläinlääkintöasessori","6","0","N","sem=title"
"eläinlääkintöneuvos","39","0","N","sem=title"
"eläinlääkäri","6","0","N","sem=title"
"eläk.","99","0","P","sem=title"
"eläkeläinen","38","0","N","sem=title"
"Em","5","0","Acro","sem=measure"
"Emol","5","0","Acro","sem=measure"
"EN","5","0","Acro","sem=measure"
"energianeuvos","39","0","N","sem=title"
"EOA","0","0","Acro","sem=org"
"EOAK","0","0","Acro","sem=org"
"EPa","6","0","Acro","sem=measure"
"Erad","6","0","Acro","sem=measure"
"erikoiseläinl.","99","0","P","sem=title"
"erikoiseläinlääkäri","6","0","N","sem=title"
"erikoishammasl.","99","0","P","sem=title"
"erikoishammaslääkäri","6","0","N","sem=title"
"erikoisl.","99","0","P","sem=title"
"erikoislähettiläs","41","0","N","sem=title"
"erikoislääkäri","6","0","N","sem=title"
"erikoist.","99","0","P","sem=title"
"erityislastentarhanopettaja","10","0","N","sem=title"
"erityisnuorisotyönohjaaja","10","0","N","sem=title"
"ERN","0","0","Acro","sem=currency"
"eräneuvos","39","0","N","sem=title"
"Es","12","0","Acro","sem=measure"
"ESA","0","0","Acro","sem=currency"
"ESB","0","0","Acro","sem=currency"
"esitt.","99","0","P","sem=title"
"esittelijä","12","0","N","sem=title"
"ESP","0","0","Acro","sem=currency"
"Esr","6","0","Acro","sem=measure"
"ESy","0","0","Acro","sem=measure"
"ET","0","0","Acro","sem=measure"
"et.","99","0","P","sem=geo"
"ETB","0","0","Acro","sem=currency"
"ETK","0","0","Acro","sem=title"
"ETL","0","0","Acro","sem=title"
"ETM","0","0","Acro","sem=title"
"EUR","5","0","N","sem=currency"
"EUR","0","0","Acro","sem=currency"
"EUR","0","0","Acro","sem=time"
"eV","5","0","Acro","sem=measure"
"EV","5","0","Acro","sem=measure"
"ev.","99","0","P","sem=title"
"eversti","5","0","N","sem=title"
"everstiluutnantti","5","C","N","sem=title"
"ev.luutn.","99","0","P","sem=title"
"evp.","99","0","P","sem=title"
"EW","0","0","Acro","sem=measure"
"EWb","5","0","Acro","sem=measure"
"EΩ","5","0","Acro","sem=measure"
"F$","0","0","Acro","sem=currency"
"F","5","0","Acro","sem=measure"
"f.","99","0","P","sem=currency"
"fA","6","0","Acro","sem=measure"
"FaK","0","0","Acro","sem=title"
"FaL","0","0","Acro","sem=title"
"FaM","0","0","Acro","sem=title"
"farm.","99","0","P","sem=title"
"farmas.","99","0","P","sem=title"
"farmaseutti","5","C","N","sem=title"
"FaT","0","0","Acro","sem=title"
"fBq","6","0","Acro","sem=measure"
"Fbu","0","0","Acro","sem=currency"
"f°C","5","0","Acro","sem=measure"
"fC","5","0","Acro","sem=measure"
"fcd","12","0","Acro","sem=measure"
"fF","5","0","Acro","sem=measure"
"fg","9","0","Acro","sem=measure"
"fGv","0","0","Acro","sem=measure"
"fH","5","0","Acro","sem=measure"
"fHz","5","0","Acro","sem=measure"
"fil.","99","0","P","sem=title"
"FIM","5","0","N","sem=currency"
"FIM","0","0","Acro","sem=currency"
"fJ","8","0","Acro","sem=measure"
"FJD","0","0","Acro","sem=currency"
"fK","5","0","Acro","sem=measure"
"FK","0","0","Acro","sem=title"
"fkat","0","0","Acro","sem=measure"
"FKP","0","0","Acro","sem=currency"
"fl","0","0","Acro","sem=currency"
"FL","0","0","Acro","sem=title"
"flm","5","0","Acro","sem=measure"
"flx","5","0","Acro","sem=measure"
"fm","5","0","Acro","sem=measure"
"FM","0","0","Acro","sem=title"
"fmol","5","0","Acro","sem=measure"
"fN","5","0","Acro","sem=measure"
"fPa","6","0","Acro","sem=measure"
"fr","0","0","Acro","sem=currency"
"frad","6","0","Acro","sem=measure"
"FRF","0","0","Acro","sem=currency"
"fs","12","0","Acro","sem=measure"
"fS","0","0","Acro","sem=measure"
"fsr","6","0","Acro","sem=measure"
"fSy","0","0","Acro","sem=measure"
"Ft","0","0","Acro","sem=currency"
"fT","0","0","Acro","sem=measure"
"FT","0","0","Acro","sem=title"
"ft.","99","0","P","sem=measure"
"fV","5","0","Acro","sem=measure"
"fW","0","0","Acro","sem=measure"
"fWb","5","0","Acro","sem=measure"
"fΩ","5","0","Acro","sem=measure"
"G$","0","0","Acro","sem=currency"
"g","9","0","Acro","sem=measure"
"GA","6","0","Acro","sem=measure"
"gal","0","0","Acro","sem=measure"
"GBP","0","0","Acro","sem=currency"
"GBq","6","0","Acro","sem=measure"
"G°C","5","0","Acro","sem=measure"
"GC","5","0","Acro","sem=measure"
"Gcd","12","0","Acro","sem=measure"
"GEK","0","0","Acro","sem=currency"
"GEL","0","0","Acro","sem=currency"
"GF","0","0","Acro","sem=currency"
"GF","5","0","Acro","sem=measure"
"Gg","9","0","Acro","sem=measure"
"GGv","0","0","Acro","sem=measure"
"GH","5","0","Acro","sem=measure"
"GHC","0","0","Acro","sem=currency"
"GHS","0","0","Acro","sem=currency"
"GHz","5","0","Acro","sem=measure"
"GIP","0","0","Acro","sem=currency"
"GJ","8","0","Acro","sem=measure"
"GK","5","0","Acro","sem=measure"
"Gkat","0","0","Acro","sem=measure"
"Glm","5","0","Acro","sem=measure"
"Glx","5","0","Acro","sem=measure"
"Gm","5","0","Acro","sem=measure"
"Gmbh","0","0","Acro","sem=org"
"GmbH","0","0","Acro","sem=org"
"GMD","0","0","Acro","sem=currency"
"Gmol","5","0","Acro","sem=measure"
"GN","5","0","Acro","sem=measure"
"GNF","0","0","Acro","sem=currency"
"GNS","0","0","Acro","sem=currency"
"gon","0","0","Acro","sem=measure"
"GPa","6","0","Acro","sem=measure"
"GQE","0","0","Acro","sem=currency"
"Grad","6","0","Acro","sem=measure"
"GRD","0","0","Acro","sem=currency"
"Gs","12","0","Acro","sem=measure"
"GS","0","0","Acro","sem=measure"
"Gsr","6","0","Acro","sem=measure"
"GSy","0","0","Acro","sem=measure"
"GT","0","0","Acro","sem=measure"
"GTQ","0","0","Acro","sem=currency"
"GV","5","0","Acro","sem=measure"
"GW","0","0","Acro","sem=measure"
"GWb","5","0","Acro","sem=measure"
"GWE","0","0","Acro","sem=currency"
"GWP","0","0","Acro","sem=currency"
"Gy","0","0","Acro","sem=measure"
"GYD","0","0","Acro","sem=currency"
"GΩ","5","0","Acro","sem=measure"
"h","0","0","Acro","sem=measure"
"h","0","0","Acro","sem=time"
"ha","0","0","Acro","sem=measure"
"hA","6","0","Acro","sem=measure"
"HA","0","0","Acro","sem=title"
"hallinton.","99","0","P","sem=title"
"hallintonotaari","6","0","N","sem=title"
"hallintot.","99","0","P","sem=title"
"hallitusneuvos","39","0","N","sem=title"
"hammaslääket.","99","0","P","sem=title"
"hammaslääkäri","6","0","N","sem=title"
"HAO","0","0","Acro","sem=org"
"hBq","6","0","Acro","sem=measure"
"h°C","5","0","Acro","sem=measure"
"hC","5","0","Acro","sem=measure"
"h.c.","99","0","P","sem=title"
"hcd","12","0","Acro","sem=measure"
"herra","9","0","N","sem=title"
"hF","5","0","Acro","sem=measure"
"hg","9","0","Acro","sem=measure"
"hGv","0","0","Acro","sem=measure"
"hH","5","0","Acro","sem=measure"
"hHz","5","0","Acro","sem=measure"
"hJ","8","0","Acro","sem=measure"
"HK$","0","0","Acro","sem=currency"
"hK","5","0","Acro","sem=measure"
"HK","0","0","Acro","sem=title"
"hkat","0","0","Acro","sem=measure"
"HKD","0","0","Acro","sem=currency"
"hl","0","0","Acro","sem=measure"
"HL","0","0","Acro","sem=title"
"HLK","0","0","Acro","sem=title"
"HLL","0","0","Acro","sem=title"
"hlm","5","0","Acro","sem=measure"
"HLT","0","0","Acro","sem=title"
"hlx","5","0","Acro","sem=measure"
"hm","5","0","Acro","sem=measure"
"HM","0","0","Acro","sem=title"
"hmol","5","0","Acro","sem=measure"
"hN","5","0","Acro","sem=measure"
"HN","0","0","Acro","sem=title"
"HNL","0","0","Acro","sem=currency"
"HO","0","0","Acro","sem=org"
"hoitaja","10","0","N","sem=title"
"HOK","0","0","Acro","sem=title"
"hovimestari","6","0","N","sem=title"
"hovioik.","99","0","P","sem=title"
"hPa","6","0","Acro","sem=measure"
"hra","9","0","N","sem=title"
"hrad","6","0","Acro","sem=measure"
"HRD","0","0","Acro","sem=currency"
"HRK","0","0","Acro","sem=currency"
"hs","12","0","Acro","sem=measure"
"hS","0","0","Acro","sem=measure"
"hsr","6","0","Acro","sem=measure"
"hSy","0","0","Acro","sem=measure"
"hT","0","0","Acro","sem=measure"
"HT","0","0","Acro","sem=title"
"HTG","0","0","Acro","sem=currency"
"HTK","0","0","Acro","sem=title"
"htkk","0","0","Acro","sem=measure"
"HTL","0","0","Acro","sem=title"
"HTM","0","0","Acro","sem=title"
"HTT","0","0","Acro","sem=title"
"htv","0","0","Acro","sem=measure"
"HUF","0","0","Acro","sem=currency"
"HuK","0","0","Acro","sem=title"
"hv","0","0","Acro","sem=measure"
"hV","5","0","Acro","sem=measure"
"hW","0","0","Acro","sem=measure"
"hWb","5","0","Acro","sem=measure"
"Hz","5","0","Acro","sem=measure"
"hΩ","5","0","Acro","sem=measure"
"ID","0","0","Acro","sem=currency"
"IDR","0","0","Acro","sem=currency"
"IEP","0","0","Acro","sem=currency"
"ilmavE","0","0","Acro","sem=org"
"ILP","0","0","Acro","sem=currency"
"ILR","0","0","Acro","sem=currency"
"ILS","0","0","Acro","sem=currency"
"in.","99","0","P","sem=measure"
"inc","0","0","Acro","sem=org"
"inc.","99","0","P","sem=org"
"INR","0","0","Acro","sem=currency"
"ins.","99","0","P","sem=title"
"insinööri","5","0","N","sem=title"
"insinöörineuvos","39","0","N","sem=title"
"intendentti","5","C","N","sem=title"
"ip.","99","0","P","sem=time"
"IQD","0","0","Acro","sem=currency"
"IR£","0","0","Acro","sem=currency"
"IRR","0","0","Acro","sem=currency"
"ISJ","0","0","Acro","sem=currency"
"ISK","0","0","Acro","sem=currency"
"it.","99","0","P","sem=geo"
"ITL","0","0","Acro","sem=currency"
"IU","0","0","Acro","sem=measure"
"J$","0","0","Acro","sem=currency"
"J","8","0","Acro","sem=measure"
"jaa.","99","0","P","sem=time"
"jaa","99","0","P","sem=time"
"JD","0","0","Acro","sem=currency"
"JHTT","0","0","Acro","sem=org"
"jKr.","99","0","P","sem=time"
"jKr","99","0","P","sem=time"
"jm","5","0","Acro","sem=measure"
"JMD","0","0","Acro","sem=currency"
"JOD","0","0","Acro","sem=currency"
"joht.","99","0","P","sem=title"
"johtaja","10","0","N","sem=title"
"JPY","0","0","Acro","sem=currency"
"jr.","99","0","P","sem=title"
"junior","5","0","N","sem=title"
"järjestöneuvos","39","0","N","sem=title"
"jäsen","32","0","N","sem=title"
"jääk.","99","0","P","sem=title"
"jääkäri","6","0","N","sem=title"
"K","5","0","Acro","sem=measure"
"ka","0","0","Acro","sem=measure"
"kA","6","0","Acro","sem=measure"
"kaakkois-","99","0","Pre","sem=geo"
"kad.","99","0","P","sem=title"
"kadetti","5","C","N","sem=title"
