new_paras	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics
['NUM_51seitsemändekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemändekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänkymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänmiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänmiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemännoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemännoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänoktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänoktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänpiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänpiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänsataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänsentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänsentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäntuhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsneljästtä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäspiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäspiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässeitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässeptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemässeptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemästuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemäsyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viideskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesneljästtä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidespiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidespiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidessadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidessentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidessentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesseptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesseptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidestuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viidesyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisibiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisibiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisidekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisidekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisikymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisimiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisimiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisineljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisinoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisinoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisioktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisioktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisipiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisipiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisisataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisisentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisisentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisitsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisituhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51viisiyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänbiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänbiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksändekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksändekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänkymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänmiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänmiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksännoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksännoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänoktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänoktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänpiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänpiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänsataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänsentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänsentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäntuhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksänyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsneljästtä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäspiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäspiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässeitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässeptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksässeptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksästuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeksäsyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdeskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdesneljästtä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdesseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdestoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdesviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yhdesyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksikahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksikolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksikuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksineljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksiseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksitoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksiviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51yksiyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['X_51ehkei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51eikä']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51ettei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51jollei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51jottei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51miksei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51muttei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
['X_51vaikkei']	CONJUNCTIONVERB	51	None	False	weaken	back	None	None	False	False
