# This file contains words that are not pronounced like typical Finnish words
# and need special rules for correct inflection.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PRONUNCIATION"#,<-HEADERS
"Kólpos Ierissoú","21","0","Prop","stem-vowel=u"
"Kólpos Orfanoú","21","0","Prop","stem-vowel=u"
"Komló","21","0","Prop","stem-vowel=o"
"Kordkuy","21","0","Prop","stem-vowel=i"
"Koskinoú","21","0","Prop","stem-vowel=u"
"Kostakioí","21","0","Prop","stem-vowel=i"
"Kostelec nad Orlicí","21","0","Prop","stem-vowel=i"
"Kostelec na Hané","21","0","Prop","stem-vowel=e"
"Kōtō","21","0","Prop","stem-vowel=o"
"Kouandé","21","0","Prop","stem-vowel=e"
"Kouklioí","21","0","Prop","stem-vowel=i"
"Kragero","21","0","Prop","stem-vowel=ö"
"Kragerø","21","0","Prop","stem-vowel=ö"
"Krasznó","21","0","Prop","stem-vowel=o"
"Krystalopigí","21","0","Prop","stem-vowel=i"
"Kudowa Zdroj","22","0","Prop","stem-vowel=i"
"Kudowa Zdrój","22","0","Prop","stem-vowel=i"
"Kunoy","21","0","Prop","stem-vowel=i"
"Kyabé","21","0","Prop","stem-vowel=e"
"Kyllikee","21","0","Prop","stem-vowel=i"
"Kynšperk nad Ohří","21","0","Prop","stem-vowel=i"
"Kyrá Panagiá","21","0","Prop","stem-vowel=a"
"Labé","21","0","Prop","stem-vowel=e"
"Lachaniá","21","0","Prop","stem-vowel=a"
"Ladek-Zdroj","22","0","Prop","stem-vowel=i"
"Lądek-Zdrój","22","0","Prop","stem-vowel=i"
"Laï","21","0","Prop","stem-vowel=i"
"La Malbaie","21","0","Prop","stem-vowel=i"
"Lambaréné","21","0","Prop","stem-vowel=e"
"Langley","21","0","Prop","stem-vowel=i"
"La Prairie","21","0","Prop","stem-vowel=i"
"Laramie","21","0","Prop","stem-vowel=i"
"Latrebo Valley","21","0","Prop","stem-vowel=i"
"Lavaltrie","21","0","Prop","stem-vowel=i"
"lavashow","22","0","N","stem-vowel=u"
"Le Bon Marché","21","0","Prop","stem-vowel=e"
"Lechainá","21","0","Prop","stem-vowel=a"
"Leipsoí","21","0","Prop","stem-vowel=i"
