Ampupäät	['N_HÄÄT']	plt=obligatory
Andamaanit ja Nikobaarit	['N_LASIT']	plt=obligatory
Anellinkorvat	['N_JUHLAT']	plt=obligatory
Angalasjärvet	['N_RIPSET']	plt=obligatory
Angasmuotkanharjut	['N_HOUSUT']	plt=obligatory
Angelharjunlammit	['N_LAMMIT']	plt=obligatory
Angelharjut	['N_HOUSUT']	plt=obligatory
Anionpellot	['N_AALLOT']	plt=obligatory
Ankkuriletot	['N_ROITOT']	plt=obligatory
Anna Greetan järvet	['N_RIPSET']	plt=obligatory
Annankalliot	['N_RAUNIOT']	plt=obligatory
Annastiinanautiot	['N_RAUNIOT']	plt=obligatory
Annikinsaaret	['N_SAARET']	plt=obligatory
Anninniitut	['N_NIITUT']	plt=obligatory
Anonyymit Ylensyöjät	['N_KÄRÄJÄT']	plt=obligatory
anopikset	['N_SERKUKSET']	plt=obligatory
Ansakummut	['N_KUMMUT']	plt=obligatory
Ansasaaret	['N_SAARET']	plt=obligatory
Ansasalmenkankaat	['N_RENKAAT']	plt=obligatory
Antaraslammet	['N_LAMMET']	plt=obligatory
Anterustievat	['N_VARAT']	plt=obligatory
Antikaisahot	['N_AIVOT']	plt=obligatory
Antillit	['N_LASIT']	plt=obligatory
antimet	['N_ANTIMET']	plt=obligatory
Antinjängänkummut	['N_KUMMUT']	plt=obligatory
Antinjärventievat	['N_VARAT']	plt=obligatory
Antinkalliot	['N_RAUNIOT']	plt=obligatory
Antinkarit	['N_LASIT']	plt=obligatory
Antinlamminpäällysahot	['N_AIVOT']	plt=obligatory
Antinlammit	['N_LAMMIT']	plt=obligatory
Antinluodot	['N_PIDOT']	plt=obligatory
Antinnevansaaret	['N_SAARET']	plt=obligatory
Antinnivat	['N_VARAT']	plt=obligatory
Antin Pyytämäjärvet	['N_RIPSET']	plt=obligatory
Antinsaaret	['N_SAARET']	plt=obligatory
Antosuot	['N_SUOT']	plt=obligatory
Anttikarvot	['N_AIVOT']	plt=obligatory
Anttilankalliot	['N_RAUNIOT']	plt=obligatory
Anttilanpellot	['N_AALLOT']	plt=obligatory
Anttosaaret	['N_SAARET']	plt=obligatory
