continuation	stuffs	stempart	continuations... # <- HEADERS
VERB_RENNOTA		no	VERB_BACK_PASSIVE_T
VERB_RENNOTA		tone	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_RENNOTA		ton	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL
VERB_REVETÄ		pes	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_REVETÄ		pe	VERB_FRONT_CONDITIONAL
VERB_REVETÄ		peä	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL|VERB_FRONT_DERIV_PCPS
VERB_REVETÄ		ven	VERB_FRONT_POTENTIAL_N
VERB_REVETÄ		vet	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_REVETÄ		ve	VERB_FRONT_PASSIVE_T
VERB_RIIPIÄ		pi	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_I|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_RIIPIÄ		p	VERB_FRONT_CONDITIONAL|VERB_FRONT_STRONG_PAST
VERB_RIIPIÄ		vit	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_RIIPIÄ		vi	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_PASSIVE_T
VERB_RIIPIÄ		v	VERB_FRONT_WEAK_PAST
VERB_ROHJETA		jen	VERB_BACK_POTENTIAL_N
VERB_ROHJETA		jet	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_ROHJETA		je	VERB_BACK_PASSIVE_T
VERB_ROHJETA		kene	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_ROHJETA		keni	VERB_BACK_DERIV_JA
VERB_ROHJETA		ken	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL
VERB_ROHTUA		dut	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_ROHTUA		du	VERB_BACK_WEAK_PRESENT|VERB_BACK_WEAK_PAST|VERB_BACK_PASSIVE_T
VERB_ROHTUA		tu	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_U|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_RYNNÄTÄ		nän	VERB_FRONT_POTENTIAL_N
VERB_RYNNÄTÄ		nät	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_RYNNÄTÄ		nä	VERB_FRONT_PASSIVE_T
VERB_RYNNÄTÄ		täs	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_RYNNÄTÄ		tä	VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL
VERB_RYNNÄTÄ		tää	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_DERIV_PCPS
VERB_RYPEÄ		pe	VERB_FRONT_AINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_E|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_RYPEÄ		pi	VERB_FRONT_EINF
VERB_RYPEÄ		p	VERB_FRONT_CONDITIONAL|VERB_FRONT_STRONG_PAST
VERB_RYPEÄ		vet	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_RYPEÄ		ve	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_PASSIVE_T
VERB_RYPEÄ		v	VERB_FRONT_WEAK_PAST
VERB_RYSKIÄ		it	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_RYSKIÄ		i	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_I|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_PASSIVE_T|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_RYSKIÄ			VERB_FRONT_CONDITIONAL|VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_RYÖPYTÄ		pys	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_RYÖPYTÄ		py	VERB_FRONT_DERIV_PCPS
VERB_RYÖPYTÄ		pyä	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL
VERB_RYÖPYTÄ		yn	VERB_FRONT_POTENTIAL_N
VERB_RYÖPYTÄ		yt	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_RYÖPYTÄ		y	VERB_FRONT_PASSIVE_T
VERB_RÄPSYTTÄÄ		et	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_RÄPSYTTÄÄ		e	VERB_FRONT_PASSIVE_T
VERB_RÄPSYTTÄÄ		t	VERB_FRONT_STRONG_PAST
VERB_RÄPSYTTÄÄ		tä	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_RÄPSYTTÄÄ			VERB_FRONT_WEAK_PAST
VERB_RÄPSYTTÄÄ		ä	VERB_FRONT_WEAK_PRESENT
VERB_SAADA		ad	VERB_BACK_AINF|VERB_BACK_EINF
VERB_SAADA		a	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_PASSIVE_D|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_D|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_SAADA			VERB_BACK_3SG_A_PI|VERB_BACK_CONDITIONAL|VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SAARTAA		ra	VERB_BACK_WEAK_PRESENT
VERB_SAARTAA		ret	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SAARTAA		re	VERB_BACK_PASSIVE_T
VERB_SAARTAA		ro	VERB_BACK_WEAK_PAST
VERB_SAARTAA		s	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SAARTAA		ta	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_SAARTAA		to	VERB_BACK_STRONG_PAST
VERB_SAMMOTA		mon	VERB_BACK_POTENTIAL_N
VERB_SAMMOTA		mot	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_SAMMOTA		mo	VERB_BACK_PASSIVE_T
VERB_SAMMOTA		poa	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_SAMMOTA		pos	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SAMMOTA		po	VERB_BACK_CONDITIONAL
VERB_SATAA		da	VERB_BACK_WEAK_PRESENT
VERB_SATAA		det	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SATAA		de	VERB_BACK_PASSIVE_T
VERB_SATAA		do	VERB_BACK_WEAK_PAST
VERB_SATAA		ta	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_SATAA		to	VERB_BACK_STRONG_PAST
VERB_SELVITÄ		n	VERB_FRONT_POTENTIAL_N
VERB_SELVITÄ		s	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_SELVITÄ		t	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_SELVITÄ			VERB_FRONT_PASSIVE_T
VERB_SELVITÄ		ä	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL|VERB_FRONT_DERIV_PCPS
VERB_SIEPATA		an	VERB_BACK_POTENTIAL_N
VERB_SIEPATA		at	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_SIEPATA		a	VERB_BACK_PASSIVE_T
VERB_SIEPATA		paa	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_SIEPATA		pas	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SIEPATA		pa	VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL
VERB_SI’ITÄ		’in	VERB_FRONT_POTENTIAL_N
VERB_SI’ITÄ		in	VERB_FRONT_POTENTIAL_N
VERB_SI’ITÄ		’it	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_SI’ITÄ		it	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_IMPERATIVE|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_OPTATIVE_K_ARCHAIC
VERB_SI’ITÄ		’i	VERB_FRONT_PASSIVE_T
VERB_SI’ITÄ		i	VERB_FRONT_PASSIVE_T
VERB_SI’ITÄ		kis	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_SI’ITÄ		kiä	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL|VERB_FRONT_DERIV_PCPS
VERB_SILIYTYÄ		dyt	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_SILIYTYÄ		dy	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_WEAK_PAST|VERB_FRONT_PASSIVE_T
VERB_SILIYTYÄ		ty	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Y|VERB_FRONT_STRONG_PAST|VERB_FRONT_CONDITIONAL|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SILPOA		po	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_O|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_SILPOA		po’	VERB_BACK_OPTATIVE_0_ARCHAIC
VERB_SILPOA		vot	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SILPOA		vo	VERB_BACK_WEAK_PRESENT|VERB_BACK_WEAK_PAST|VERB_BACK_PASSIVE_T
VERB_SIVALTAA		la	VERB_BACK_WEAK_PRESENT
VERB_SIVALTAA		let	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SIVALTAA		le	VERB_BACK_PASSIVE_T
VERB_SIVALTAA		s	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SIVALTAA		ta	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_SORTAA		ra	VERB_BACK_WEAK_PRESENT
VERB_SORTAA		ret	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SORTAA		re	VERB_BACK_PASSIVE_T
VERB_SORTAA		r	VERB_BACK_WEAK_PAST
VERB_SORTAA		ta	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_SORTAA		t	VERB_BACK_STRONG_PAST
VERB_SOTKEA		et	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_SOTKEA		e	VERB_BACK_AINF|VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_PASSIVE_T|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC
VERB_SOTKEA		i	VERB_BACK_EINF|VERB_BACK_DERIV_JA
VERB_SOTKEA			VERB_BACK_CONDITIONAL|VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SULATELLA		ell	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_OPTATIVE_0_ARCHAIC
VERB_SULATELLA		el	VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_L|VERB_BACK_PASSIVE_L|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_L
VERB_SULATELLA		tele	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_SULATELLA		teli	VERB_BACK_DERIV_JA
VERB_SULATELLA		tel	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_DERIV_U
VERB_SUPETA		en	VERB_BACK_POTENTIAL_N
VERB_SUPETA		et	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_SUPETA		e	VERB_BACK_PASSIVE_T
VERB_SUPETA		pene	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_SUPETA		peni	VERB_BACK_DERIV_JA
VERB_SUPETA		pen	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL
VERB_SURRA		e	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_SURRA		i	VERB_BACK_DERIV_JA
VERB_SURRA		r	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_OPTATIVE_R_ARCHAIC
VERB_SURRA			VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_R|VERB_BACK_PASSIVE_R|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_R
VERB_SUUNNATA		nan	VERB_BACK_POTENTIAL_N
VERB_SUUNNATA		nat	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_SUUNNATA		na	VERB_BACK_PASSIVE_T
VERB_SUUNNATA		taa	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_SUUNNATA		tas	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_SUUNNATA		ta	VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL
VERB_SYÖDÄ	Udial	yy	VERB_FRONT_AINF|VERB_FRONT_EINF
VERB_SYÖDÄ	Udial	yyv	VERB_FRONT_AINF|VERB_FRONT_EINF
VERB_SYÖDÄ		y	VERB_FRONT_3SG_Ö_PI
VERB_SYÖDÄ		yöd	VERB_FRONT_AINF|VERB_FRONT_EINF
VERB_SYÖDÄ		yö	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_PASSIVE_D|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_D|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SYÖDÄ		ö	VERB_FRONT_CONDITIONAL|VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_SYÖPYÄ		py	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Y|VERB_FRONT_STRONG_PAST|VERB_FRONT_CONDITIONAL|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SYÖPYÄ		vyt	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_SYÖPYÄ		vy	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_WEAK_PAST|VERB_FRONT_PASSIVE_T
VERB_SÄILÖÄ		t	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0|VERB_FRONT_DERIV_TYYS
VERB_SÄILÖÄ			VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ö|VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST|VERB_FRONT_CONDITIONAL|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_PASSIVE_T|VERB_FRONT_DERIV_PCPS|VERB_FRONT_DERIV_TTÄÄ|VERB_FRONT_DERIV_TYTTÄÄ
VERB_SÄILÖÄ		’	VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SÄPSÄHDELLÄ		dell	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SÄPSÄHDELLÄ		del	VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_L|VERB_FRONT_PASSIVE_L|VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_L
VERB_SÄPSÄHDELLÄ		tele	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_E|VERB_FRONT_DERIV_PCPS
VERB_SÄPSÄHDELLÄ		tel	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST|VERB_FRONT_CONDITIONAL|VERB_FRONT_DERIV_Y
VERB_SÄRKEÄ		jet	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_SÄRKEÄ		je	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_PASSIVE_T
VERB_SÄRKEÄ		j	VERB_FRONT_WEAK_PAST
VERB_SÄRKEÄ		ke	VERB_FRONT_AINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_E|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SÄRKEÄ		ki	VERB_FRONT_EINF
VERB_SÄRKEÄ		k	VERB_FRONT_CONDITIONAL|VERB_FRONT_STRONG_PAST|VERB_FRONT_DERIV_Y
VERB_SÖRKKIÄ		it	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_SÖRKKIÄ		i	VERB_FRONT_WEAK_PRESENT|VERB_FRONT_PASSIVE_T
VERB_SÖRKKIÄ		ki	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_I|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_SÖRKKIÄ		k	VERB_FRONT_CONDITIONAL|VERB_FRONT_STRONG_PAST
VERB_SÖRKKIÄ			VERB_FRONT_WEAK_PAST
VERB_TAITAA		da	VERB_BACK_WEAK_PRESENT
VERB_TAITAA		det	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_TAITAA		de	VERB_BACK_PASSIVE_T
VERB_TAITAA		n	VERB_BACK_POTENTIAL_N
VERB_TAITAA		s	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_TAITAA		ta	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_TAITAA	Vact|Tpres|Psg3|Unonstd	s	VERB_BACK_CLIT_OPT
VERB_TAKOA		ko	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_O|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_TAKOA		ko’	VERB_BACK_OPTATIVE_0_ARCHAIC
VERB_TAKOA		ot	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_TAKOA		o	VERB_BACK_WEAK_PRESENT|VERB_BACK_WEAK_PAST|VERB_BACK_PASSIVE_T
VERB_TAPELLA		ell	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_OPTATIVE_0_ARCHAIC
VERB_TAPELLA		el	VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_L|VERB_BACK_PASSIVE_L|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_L
VERB_TAPELLA		pele	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_E|VERB_BACK_DERIV_PCPS
VERB_TAPELLA		peli	VERB_BACK_DERIV_JA
VERB_TAPELLA		pel	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_DERIV_U
VERB_TAPPAA		a	VERB_BACK_WEAK_PRESENT
VERB_TAPPAA		et	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_TAPPAA		e	VERB_BACK_PASSIVE_T
VERB_TAPPAA		o	VERB_BACK_WEAK_PAST
VERB_TAPPAA		pa	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_TAPPAA		po	VERB_BACK_STRONG_PAST
VERB_TEMMATA		man	VERB_BACK_POTENTIAL_N
VERB_TEMMATA		mat	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_IMPERATIVE|VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0|VERB_BACK_OPTATIVE_K_ARCHAIC
VERB_TEMMATA		ma	VERB_BACK_PASSIVE_T
VERB_TEMMATA		paa	VERB_BACK_WEAK_PRESENT|VERB_BACK_STRONG_PRESENT|VERB_BACK_DERIV_PCPS|VERB_BACK_DERIV_JA
VERB_TEMMATA		pas	VERB_BACK_WEAK_PAST|VERB_BACK_STRONG_PAST
VERB_TEMMATA		pa	VERB_BACK_3SG_A|VERB_BACK_CONDITIONAL
VERB_TEMPOA		mot	VERB_BACK_PASSIVE|VERB_BACK_TUPCP_0
VERB_TEMPOA		mo	VERB_BACK_WEAK_PRESENT|VERB_BACK_WEAK_PAST|VERB_BACK_PASSIVE_T
VERB_TEMPOA		po	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_STRONG_PRESENT|VERB_BACK_3SG_O|VERB_BACK_STRONG_PAST|VERB_BACK_CONDITIONAL|VERB_BACK_IMPERATIVE|VERB_BACK_POTENTIAL_N|VERB_BACK_DERIV_PCPS|VERB_BACK_OPTATIVE_0_ARCHAIC|VERB_BACK_DERIV_JA
VERB_TIETÄÄ		edet	VERB_FRONT_PASSIVE|VERB_FRONT_TUPCP_0
VERB_TIETÄÄ		ede	VERB_FRONT_PASSIVE_T
VERB_TIETÄÄ		edä	VERB_FRONT_WEAK_PRESENT
VERB_TIETÄÄ		en	VERB_FRONT_POTENTIAL_N
VERB_TIETÄÄ		es	VERB_FRONT_WEAK_PAST|VERB_FRONT_STRONG_PAST
VERB_TIETÄÄ		etä	VERB_FRONT_AINF|VERB_FRONT_EINF|VERB_FRONT_STRONG_PRESENT|VERB_FRONT_3SG_Ä|VERB_FRONT_CONDITIONAL|VERB_FRONT_IMPERATIVE|VERB_FRONT_POTENTIAL_N|VERB_FRONT_DERIV_PCPS|VERB_FRONT_OPTATIVE_0_ARCHAIC
VERB_TIETÄÄ	Udial	iiä	VERB_FRONT_WEAK_PRESENT
VERB_TIPAHDELLA		dell	VERB_BACK_AINF|VERB_BACK_EINF|VERB_BACK_OPTATIVE_0_ARCHAIC
