Incoming morph	analyses	stem part	continuations...	#<- HEADERS
PRON_JOKU	Npl|Xall	illekuille	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xine	issakuissa	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xela	istakuista	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xill	ihinkuihin	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xtra	iksikuiksi	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xnom	tkut	PRON_FRONT_CLIT_OPT
PRON_USEAMPI	0	pi	PRON_BACK_NOMINATIVE
PRON_USEAMPI	0	p	PRON_BACK_STRONG_PLURALS	PRON_BACK_PARTITIVE_IA	PRON_BACK_GENITIVE_IEN	PRON_BACK_ILLATIVE_IIN
PRON_USEAMPI	0	pa	PRON_BACK_STRONG_SINGULARS	PRON_BACK_PARTITIVE_A	PRON_BACK_ILLATIVE_AN	PRON_BACK_GENITIVE_IN
PRON_USEAMPI	0	m	PRON_BACK_WEAK_PLURALS
PRON_USEAMPI	0	ma	PRON_BACK_WEAK_SINGULARS
PRON_USEIMMAT	0	mma	PRON_BACK_WEAK_SINGULARS	PRON_COMPOUND_N
PRON_USEIMMAT	0	mm	PRON_BACK_WEAK_PLURALS
PRON_USEIMMAT	0	n	PRON_BACK_NOMINATIVE	PRON_BACK_PARTITIVE_TA	PRON_BACK_GENITIVE_TEN
PRON_USEIMMAT	0	mp	PRON_BACK_STRONG_PLURALS	PRON_BACK_PARTITIVE_IA	PRON_BACK_GENITIVE_IEN	PRON_BACK_ILLATIVE_IIN
PRON_USEIMMAT	0	mpa	PRON_BACK_STRONG_SINGULARS	PRON_BACK_ILLATIVE_AN	PRON_BACK_GENITIVE_IN
