Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KUUSI	Nsg|Xgen	%:n	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xill	%:ee	DIGITS_BACK_POSS
DIGITS_KUUSI	Nsg|Xill	%:een	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xine	%:ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xnom	%:	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KUUSI	Nsg|Xpar	%:ta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xtra	%:kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KUUSI	Nsg|Xtra	%:ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	N??|X???	0	#
DIGITS_KUUSI	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_KYMMENEN	0	0	DIGITS_COMPOUND
DIGITS_KYMMENEN	Npl|Xabe	%:ittä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xabl	%:iltä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xade	%:illä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xall	%:ille	DIGITS_FRONT_POSS_EN_OPT
DIGITS_KYMMENEN	Npl|Xela	%:istä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xess	%:inä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xgen	%:ien	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Npl|Xill	%:ii	DIGITS_FRONT_POSS
DIGITS_KYMMENEN	Npl|Xill	%:iin	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Npl|Xine	%:issä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xins	%:in	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Npl|Xnom	%:t	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Npl|Xpar	%:iä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xtra	%:ikse	DIGITS_FRONT_POSS_ÄN_OBL
DIGITS_KYMMENEN	Npl|Xtra	%:iksi	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Nsg|Xabe	%:ttä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xabl	%:ltä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xade	%:llä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xall	%:lle	DIGITS_FRONT_POSS_EN_OPT
DIGITS_KYMMENEN	Nsg|Xela	%:stä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xess	%:nä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xgen	%:n	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Nsg|Xill	%:ee	DIGITS_FRONT_POSS
DIGITS_KYMMENEN	Nsg|Xill	%:een	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	Nsg|Xine	%:ssä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Nsg|Xnom	%:	DIGITS_FRONT_POSS	DIGITS_FRONT_CLIT
DIGITS_KYMMENEN	Nsg|Xpar	%:tä	DIGITS_FRONT_POSS_OPT
DIGITS_KYMMENEN	Nsg|Xtra	%:kse	DIGITS_FRONT_POSS_EN_OBL
DIGITS_KYMMENEN	Nsg|Xtra	%:ksi	DIGITS_FRONT_CLIT_OPT
DIGITS_KYMMENEN	N??|X???	0	#
DIGITS_KYMMENEN	Xcom	%:ine	DIGITS_FRONT_POSS_EN_OPT
DIGITS_MILJARDI	0	0	DIGITS_COMPOUND
DIGITS_MILJARDI	Npl|Xabe	%:itta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xabl	%:ilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xade	%:illa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xall	%:ille	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJARDI	Npl|Xela	%:ista	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xess	%:ina	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xgen	%:ien	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_MILJARDI	Npl|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xine	%:issa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xins	%:in	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xnom	%:t	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xpar	%:ja	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xtra	%:ikse	DIGITS_BACK_POSS_AN_OBL
DIGITS_MILJARDI	Npl|Xtra	%:iksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xabe	%:tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xabl	%:lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xade	%:lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xall	%:lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJARDI	Nsg|Xela	%:sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xess	%:na	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xgen	%:n	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_MILJARDI	Nsg|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xine	%:ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xnom	%:	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_MILJARDI	Nsg|Xpar	%:a	DIGITS_BACK_POSS_OPT
DIGITS_MILJARDI	Nsg|Xtra	%:kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_MILJARDI	Nsg|Xtra	%:ksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	N??|X???	0	#
DIGITS_MILJARDI	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJOONA	0	0	DIGITS_COMPOUND
DIGITS_MILJOONA	Npl|Xabe	%:itta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xabl	%:ilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xade	%:illa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xall	%:ille	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJOONA	Npl|Xela	%:ista	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xess	%:ina	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xgen	%:ien	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_MILJOONA	Npl|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xine	%:issa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xins	%:in	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xnom	%:t	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xpar	%:ia	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xtra	%:ikse	DIGITS_BACK_POSS_AN_OBL
DIGITS_MILJOONA	Npl|Xtra	%:iksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Nsg|Xabe	%:tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xabl	%:lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xade	%:lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xall	%:lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJOONA	Nsg|Xela	%:sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xess	%:na	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xgen	%:n	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Nsg|Xill	%:aa	DIGITS_BACK_POSS
DIGITS_MILJOONA	Nsg|Xill	%:aan	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Nsg|Xine	%:ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Nsg|Xnom	%:	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_MILJOONA	Nsg|Xpar	%:aa	DIGITS_BACK_POSS_OPT
DIGITS_MILJOONA	Nsg|Xtra	%:kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_MILJOONA	Nsg|Xtra	%:ksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	N??|X???	0	#
DIGITS_MILJOONA	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_NELJÄ	0	0	DIGITS_COMPOUND
DIGITS_NELJÄ	Npl|Xabe	%:ittä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_NELJÄ	Npl|Xabl	%:iltä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_NELJÄ	Npl|Xade	%:illä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_NELJÄ	Npl|Xall	%:ille	DIGITS_FRONT_POSS_EN_OPT
DIGITS_NELJÄ	Npl|Xela	%:istä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_NELJÄ	Npl|Xess	%:inä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_NELJÄ	Npl|Xgen	%:ien	DIGITS_FRONT_CLIT_OPT
DIGITS_NELJÄ	Npl|Xill	%:ii	DIGITS_FRONT_POSS
DIGITS_NELJÄ	Npl|Xill	%:iin	DIGITS_FRONT_CLIT_OPT
