new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics
PROPN_TORTTU	PROPN	NOUN	1	C	False	weaken	back	None	None	False	False
PROPN_TOULAT	PROPN	NOUN	40	None	False	strengthen	back	None	None	False	False
PROPN_TRIKOO	PROPN	NOUN	20	None	False	weaken	back	o	None	False	False
PROPN_TULI	PROPN	NOUN	23	None	False	weaken	back	None	None	False	False
PROPN_TUNTO	PROPN	NOUN	1	J	False	weaken	back	None	None	False	False
PROPN_TUOMIO	PROPN	NOUN	3	None	False	weaken	back	None	None	False	False
PROPN_TYTÄR	PROPN	NOUN	32	C	False	strengthen	front	None	None	False	False
PROPN_TYTÖT	PROPN	NOUN	1	C	obligatory	weaken	front	None	None	False	False
PROPN_TYYLI	PROPN	NOUN	5	None	False	weaken	front	None	None	False	False
PROPN_TYYPPI	PROPN	NOUN	5	B	False	weaken	front	None	None	False	False
PROPN_TYÖ	PROPN	NOUN	19	None	False	weaken	front	None	None	False	False
PROPN_TYÖTTÖMÄT	PROPN	NOUN	34	C	obligatory	strengthen	front	None	None	False	False
PROPN_TÖLPÄKÖT	PROPN	NOUN	4	A	obligatory	weaken	front	None	None	False	False
PROPN_TÖLPÄT	PROPN	NOUN	10	B	obligatory	weaken	front	None	None	False	False
PROPN_TÖRPPÖ	PROPN	NOUN	1	B	False	weaken	front	None	None	False	False
PROPN_UKKO	PROPN	NOUN	1	A	False	weaken	back	None	None	False	False
PROPN_ULAPPA	PROPN	NOUN	14	B	False	weaken	back	a	None	False	False
PROPN_VAADIN	PROPN	NOUN	33	F	False	strengthen	back	None	None	False	False
PROPN_VAAKA	PROPN	NOUN	9	D	False	weaken	back	a	None	False	False
PROPN_VAANII	PROPN	NOUN	17	None	False	weaken	back	i	None	False	False
PROPN_VAASAN	PROPN	NOUN	99	None	False	False	back	None	None	False	False
PROPN_VAINAA	PROPN	NOUN	17	None	False	weaken	back	a	None	False	False
PROPN_VAKUUTUS	PROPN	NOUN	39	None	False	strengthen	back	None	None	False	False
PROPN_VALJAAT	PROPN	NOUN	41	None	obligatory	strengthen	back	None	None	False	False
PROPN_VALLAT	PROPN	NOUN	9	I	obligatory	weaken	back	None	None	False	False
PROPN_VALTA	PROPN	NOUN	9	I	False	weaken	back	a	None	False	False
PROPN_VANHEMMAT	PROPN	NOUN	16	H	obligatory	weaken	back	None	None	False	False
PROPN_VANKI	PROPN	NOUN	5	G	False	weaken	back	None	None	False	False
PROPN_VARAS	PROPN	NOUN	41	D	False	strengthen	back	None	None	False	False
PROPN_VARAT	PROPN	NOUN	9	None	obligatory	weaken	back	None	None	False	False
PROPN_VARPAAT	PROPN	NOUN	41	E	obligatory	strengthen	back	None	None	False	False
PROPN_VARSI	PROPN	NOUN	28	K	False	weaken	back	None	None	False	False
PROPN_VARVAS	PROPN	NOUN	41	E	False	strengthen	back	None	None	False	False
PROPN_VEHKEILY	PROPN	NOUN	2	None	False	weaken	front	None	None	False	False
PROPN_VEITSI	PROPN	NOUN	30	None	False	weaken	front	None	None	False	False
PROPN_VELJET	PROPN	NOUN	1007	L	obligatory	weaken	back	None	None	False	False
PROPN_VERSAILLES	PROPN	NOUN	22	None	False	weaken	back	i	None	False	False
PROPN_VETO	PROPN	NOUN	1	F	False	weaken	back	None	None	False	False
PROPN_VETY	PROPN	NOUN	1	F	False	weaken	front	None	None	False	False
PROPN_VIENTI	PROPN	NOUN	5	J	False	weaken	front	None	None	False	False
PROPN_VIHKIÄISET	PROPN	NOUN	38	None	obligatory	strengthen	front	None	None	False	False
PROPN_VIIRRET	PROPN	NOUN	44	K	False	strengthen	front	None	None	False	False
PROPN_VIIS	PROPN	NOUN	27	None	False	weaken	front	None	None	False	False
PROPN_VIIVE	PROPN	NOUN	48	E	False	strengthen	front	None	None	False	False
PROPN_VIKA	PROPN	NOUN	9	D	False	weaken	back	a	None	False	False
PROPN_VINKU	PROPN	NOUN	1	G	False	weaken	back	None	None	False	False
PROPN_VIRSI	PROPN	NOUN	28	K	False	weaken	front	None	None	False	False
PROPN_VODĂ	PROPN	NOUN	10	None	False	weaken	back	None	None	False	False
PROPN_VOIMA	PROPN	NOUN	10	None	False	weaken	back	a	None	False	False
PROPN_VON	PROPN	NOUN	99	None	False	False	back	None	None	False	False
PROPN_VUO	PROPN	NOUN	19	None	False	weaken	back	None	None	False	False
PROPN_VUODET	PROPN	NOUN	27	None	obligatory	weaken	back	None	None	False	False
PROPN_VUOLLE	PROPN	NOUN	48	I	False	strengthen	back	None	None	False	False
PROPN_VUOLLET	PROPN	NOUN	44	I	False	strengthen	back	None	None	False	False
PROPN_VÄRTÖ	PROPN	NOUN	1	K	False	weaken	front	None	None	False	False
PROPN_YHTIÖT	PROPN	NOUN	3	None	obligatory	weaken	front	None	None	False	False
PROPN_YKSIKKÖ	PROPN	NOUN	4	A	False	weaken	front	None	None	False	False
PROPN_YLÄNKÖ	PROPN	NOUN	1	G	False	weaken	front	None	None	False	False
PROPN_YLÖÖ	PROPN	NOUN	17	None	False	weaken	front	ö	None	False	False
PROPN_YMPÄRYSTÄ	PROPN	NOUN	9	None	False	weaken	front	ä	None	False	False
PROPN_YRITTÄ	PROPN	NOUN	9	C	False	weaken	front	ä	None	False	False
PROPN_YSTÄVYKSET	PROPN	NOUN	39	None	obligatory	strengthen	front	None	None	False	False
PROPN_YÖKKÖ	PROPN	NOUN	1	A	False	weaken	front	None	None	False	False
PROPN_ZEN	PROPN	NOUN	5	None	False	weaken	front	None	None	False	False
PROPN_ZOMBIE	PROPN	NOUN	3	None	False	weaken	back	None	None	False	False
PROPN_ÄYRÄS	PROPN	NOUN	41	None	False	strengthen	front	None	None	False	False
PUNCT_NONSTD_DASH_LOOP	PUNCT	PUNCTUATION	99	None	False	None	back	None	None	True	True
PUNCT_NONSTD_EXCL_LOOP	PUNCT	PUNCTUATION	99	None	False	None	back	None	None	True	True
PUNCT_PILKKU	PUNCT	PUNCTUATION	99	None	False	None	back	None	None	True	True
PUNCT_PISTE	PUNCT	PUNCTUATION	99	None	False	None	front	None	None	True	True
SCONJ_ETTÄ	SCONJ	PARTICLE	99	None	False	False	front	None	None	False	False
SYM_,	SYM	PUNCTUATION	99	None	False	None	back	None	None	True	True
SYM_.	SYM	PUNCTUATION	99	None	False	None	front	None	None	True	True
SYM_§	SYM	PUNCTUATION	99	None	False	None	front	None	None	True	True
SYM_¢	SYM	ACRONYM	99	None	False	weaken	front	None	None	False	False
SYM_$	SYM	PUNCTUATION	99	None	False	None	back	None	None	True	True
SYM_£	SYM	PUNCTUATION	99	None	False	None	back	None	None	True	True
SYM_€	SYM	ACRONYM	0	None	False	False	back	None	None	False	False
SYM_CELSIUS	SYM	ACRONYM	0	None	False	strengthen	back	None	None	False	False
SYM_GRAMMA	SYM	ACRONYM	0	None	False	weaken	back	None	None	False	False
SYM_JOULE	SYM	ACRONYM	0	None	False	weaken	back	None	None	False	False
SYM_METRI	SYM	ACRONYM	0	None	False	False	front	None	None	False	False
SYM_TUOTE	SYM	ACRONYM	0	None	False	strengthen	back	None	None	False	False
SYM_WEBER	SYM	ACRONYM	0	None	False	weaken	front	None	None	False	False
SYM_Ω	SYM	PUNCTUATION	99	None	False	None	back	None	None	True	True
VERB_AALLOTA	VERB	VERB	75	I	False	strengthen	back	None	None	False	False
VERB_AHNEHTIA	VERB	VERB	61	F	False	weaken	back	None	None	False	False
VERB_AMPUA	VERB	VERB	52	H	False	weaken	back	None	None	False	False
VERB_ARVAILLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_ARVATA	VERB	VERB	73	None	False	strengthen	back	None	None	False	False
VERB_AUTTAA	VERB	VERB	56	C	False	weaken	back	None	None	False	False
VERB_DIGATA	VERB	VERB	73	O	False	strengthen	back	None	None	False	False
VERB_EHTIÄ	VERB	VERB	61	F	False	weaken	front	None	None	False	False
VERB_EI	VERB	VERB	1099	None	False	weaken	front	None	None	False	False
VERB_ENTÄÄ	VERB	VERB	55	J	False	weaken	front	None	None	False	False
VERB_ERATA	VERB	VERB	72	D	False	strengthen	back	None	None	False	False
VERB_ETUILLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_HALAJAA	VERB	VERB	78	None	False	weaken	back	None	None	False	False
VERB_HALJETA	VERB	VERB	74	L	False	strengthen	back	None	None	False	False
VERB_HALUTA	VERB	VERB	75	None	False	strengthen	back	None	None	False	False
VERB_HAPATA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False
VERB_HARPPOA	VERB	VERB	52	B	False	weaken	back	None	None	False	False
VERB_HAUKKOA	VERB	VERB	52	A	False	weaken	back	None	None	False	False
VERB_HELLITÄ	VERB	VERB	75	I	False	strengthen	front	None	None	False	False
VERB_HELPOTA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False
VERB_HELÄJÄÄ	VERB	VERB	77	None	False	weaken	front	None	None	False	False
VERB_HERMOTTUA	VERB	VERB	52	C	False	weaken	back	None	None	False	False
VERB_HERÄTELLÄ	VERB	VERB	67	C	False	strengthen	front	None	None	False	False
VERB_HIIPUA	VERB	VERB	52	E	False	weaken	back	None	None	False	False
VERB_HIVENTÄÄ	VERB	VERB	54	J	False	weaken	front	None	None	False	False
VERB_HUMALTUA	VERB	VERB	52	I	False	weaken	back	None	None	False	False
VERB_HUONONTAA	VERB	VERB	54	J	False	weaken	back	None	None	False	False
VERB_HUUTAA	VERB	VERB	54	F	False	weaken	back	None	None	False	False
VERB_HYLJÄTÄ	VERB	VERB	73	L	False	strengthen	front	None	None	False	False
VERB_HYLKIÄ	VERB	VERB	61	L	False	weaken	front	None	None	False	False
VERB_HYPELLÄ	VERB	VERB	67	B	False	strengthen	front	None	None	False	False
VERB_HYPPIÄ	VERB	VERB	61	B	False	weaken	front	None	None	False	False
VERB_HÄVÄISTÄ	VERB	VERB	66	E	False	strengthen	front	None	None	False	False
VERB_ILJETÄ	VERB	VERB	72	L	False	strengthen	front	None	None	False	False
VERB_ILJETÄ	VERB	VERB	74	L	False	strengthen	front	None	None	False	False
VERB_INNOTA	VERB	VERB	74	J	False	strengthen	back	None	None	False	False
VERB_IRROTA	VERB	VERB	74	K	False	strengthen	back	None	None	False	False
VERB_ISÄNNÖIDÄ	VERB	VERB	68	None	False	strengthen	front	None	None	False	False
VERB_JAHDATA	VERB	VERB	73	F	False	strengthen	back	None	None	False	False
VERB_JOUTAA	VERB	VERB	55	F	False	weaken	back	None	None	False	False
VERB_JUOSTA	VERB	VERB	70	None	False	strengthen	back	None	None	False	False
VERB_JYRKETÄ	VERB	VERB	72	A	False	strengthen	front	None	None	False	False
VERB_JYRKETÄ	VERB	VERB	72	D	False	strengthen	front	None	None	False	False
VERB_JÄÄDÄ	VERB	VERB	63	None	False	strengthen	front	None	None	False	False
VERB_KAATAA	VERB	VERB	57	F	False	weaken	back	None	None	False	False
VERB_KAIKOTA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False
VERB_KAIKOTA	VERB	VERB	74	D	False	strengthen	back	None	None	False	False
VERB_KAIPAELLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_KAIVATA	VERB	VERB	73	E	False	strengthen	back	None	None	False	False
VERB_KALPPIA	VERB	VERB	61	B	False	weaken	back	None	None	False	False
VERB_KAMMETA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False
VERB_KANTAA	VERB	VERB	56	J	False	weaken	back	None	None	False	False
VERB_KARHETA	VERB	VERB	72	None	False	strengthen	back	None	None	False	False
VERB_KARHUTA	VERB	VERB	74	None	False	strengthen	back	None	None	False	False
VERB_KASVAA	VERB	VERB	56	None	False	weaken	back	None	None	False	False
VERB_KAUNISTUA	VERB	VERB	52	None	False	weaken	back	None	None	False	False
VERB_KAVETA	VERB	VERB	72	E	False	strengthen	back	None	None	False	False
VERB_KERETÄ	VERB	VERB	74	D	False	strengthen	front	None	None	False	False
VERB_KERITÄ	VERB	VERB	75	D	False	strengthen	front	None	None	False	False
VERB_KIERTYÄ	VERB	VERB	52	K	False	weaken	front	None	None	False	False
VERB_KIETOA	VERB	VERB	52	F	False	weaken	back	None	None	False	False
VERB_KIHERRELLÄ	VERB	VERB	67	K	False	strengthen	front	None	None	False	False
VERB_KIILLELLÄ	VERB	VERB	67	I	False	strengthen	front	None	None	False	False
VERB_KIINNETÄ	VERB	VERB	72	J	False	strengthen	front	None	None	False	False
VERB_KIITÄÄ	VERB	VERB	55	F	False	weaken	front	None	None	False	False
VERB_KIRVOTA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False
VERB_KIVETTYÄ	VERB	VERB	52	C	False	weaken	front	None	None	False	False
VERB_KIVETÄ	VERB	VERB	72	E	False	strengthen	front	None	None	False	False
VERB_KIVISTÄÄ	VERB	VERB	53	None	False	weaken	front	None	None	False	False
VERB_KIVUTA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False
VERB_KOMENNELLA	VERB	VERB	67	J	False	strengthen	back	None	None	False	False
VERB_KONTIA	VERB	VERB	61	J	False	weaken	back	None	None	False	False
VERB_KOPIOIDA	VERB	VERB	62	None	False	strengthen	back	None	None	False	False
VERB_KORVETA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False
VERB_KOSIA	VERB	VERB	61	None	False	weaken	back	None	None	False	False
VERB_KOUKUTA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False
VERB_KUHERTAA	VERB	VERB	54	K	False	weaken	back	None	None	False	False
VERB_KUKKIA	VERB	VERB	61	A	False	weaken	back	None	None	False	False
VERB_KUKKIA	VERB	VERB	61	D	False	weaken	back	None	None	False	False
VERB_KUMMUTA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False
VERB_KUTEA	VERB	VERB	58	F	False	weaken	back	None	None	False	False
VERB_KYNTÄÄ	VERB	VERB	53	J	False	weaken	front	None	None	False	False
VERB_KYTKEÄ	VERB	VERB	58	None	False	weaken	front	None	None	False	False
VERB_KÄRKKYÄ	VERB	VERB	52	A	False	weaken	front	None	None	False	False
VERB_KÄYDÄ	VERB	VERB	65	None	False	strengthen	front	None	None	False	False
VERB_KÄÄNNELLÄ	VERB	VERB	67	J	False	strengthen	front	None	None	False	False
VERB_LASSOTA	VERB	VERB	75	None	False	strengthen	back	None	None	False	False
VERB_LEIKELLÄ	VERB	VERB	67	A	False	strengthen	front	None	None	False	False
VERB_LEPPYÄ	VERB	VERB	52	B	False	weaken	front	None	None	False	False
VERB_LEPÄILLÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False
VERB_LEUDOTA	VERB	VERB	72	F	False	strengthen	back	None	None	False	False
VERB_LEVÄTÄ	VERB	VERB	73	E	False	strengthen	front	None	None	False	False
VERB_LIIDUTA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False
VERB_LOBATA	VERB	VERB	73	P	False	strengthen	back	None	None	False	False
VERB_LOITOTA	VERB	VERB	72	C	False	strengthen	back	None	None	False	False
VERB_LOPPUA	VERB	VERB	52	B	False	weaken	back	None	None	False	False
VERB_LOTOTA	VERB	VERB	74	C	False	strengthen	back	None	None	False	False
VERB_LUNTATA	VERB	VERB	73	C	False	strengthen	back	None	None	False	False
VERB_LUUTUTA	VERB	VERB	74	C	False	strengthen	back	None	None	False	False
VERB_LÄHTEÄ	VERB	VERB	60	F	False	weaken	front	None	None	False	False
VERB_LÄMMETÄ	VERB	VERB	72	H	False	strengthen	front	None	None	False	False
VERB_LÄMMITÄ	VERB	VERB	75	H	False	strengthen	front	None	None	False	False
VERB_LÄNTÄTÄ	VERB	VERB	73	C	False	strengthen	front	None	None	False	False
VERB_MARISTA	VERB	VERB	66	None	False	strengthen	back	None	None	False	False
VERB_MAUKUA	VERB	VERB	52	D	False	weaken	back	None	None	False	False
VERB_MELLAKOIDA	VERB	VERB	68	None	False	strengthen	back	None	None	False	False
VERB_MENNÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False
VERB_MERKITÄ	VERB	VERB	69	None	False	strengthen	front	None	None	False	False
VERB_MIELTYÄ	VERB	VERB	52	I	False	weaken	front	None	None	False	False
VERB_MIETTIÄ	VERB	VERB	61	C	False	weaken	front	None	None	False	False
VERB_MOITTIA	VERB	VERB	61	C	False	weaken	back	None	None	False	False
VERB_MOJAHTAA	VERB	VERB	53	F	False	weaken	back	None	None	False	False
VERB_MORKATA	VERB	VERB	73	A	False	strengthen	back	None	None	False	False
VERB_MORKATA	VERB	VERB	73	D	False	strengthen	back	None	None	False	False
VERB_MULLATA	VERB	VERB	73	I	False	strengthen	back	None	None	False	False
VERB_MUODOTA	VERB	VERB	75	F	False	strengthen	back	None	None	False	False
VERB_MUTRISTAA	VERB	VERB	53	None	False	weaken	back	None	None	False	False
VERB_MYYDÄ	VERB	VERB	63	None	False	strengthen	front	None	None	False	False
VERB_MÄDÄTÄ	VERB	VERB	72	F	False	strengthen	front	None	None	False	False
VERB_MÄIKYÄ	VERB	VERB	52	D	False	weaken	front	None	None	False	False
VERB_MÖNKIÄ	VERB	VERB	61	G	False	weaken	front	None	None	False	False
VERB_NAKELLA	VERB	VERB	67	A	False	strengthen	back	None	None	False	False
VERB_NAKELLA	VERB	VERB	67	D	False	strengthen	back	None	None	False	False
VERB_NAKERRELLA	VERB	VERB	67	K	False	strengthen	back	None	None	False	False
VERB_NIUKETA	VERB	VERB	72	A	False	strengthen	back	None	None	False	False
VERB_NIUKETA	VERB	VERB	72	D	False	strengthen	back	None	None	False	False
VERB_NUOKKUA	VERB	VERB	52	A	False	weaken	back	None	None	False	False
VERB_NUOKKUA	VERB	VERB	52	D	False	weaken	back	None	None	False	False
VERB_NÄHDÄ	VERB	VERB	71	None	False	strengthen	front	None	None	False	False
VERB_NÄPERTÄÄ	VERB	VERB	54	K	False	weaken	front	None	None	False	False
VERB_OLLA	VERB	VERB	1067	None	False	weaken	back	None	None	False	False
VERB_OMMELLA	VERB	VERB	67	H	False	strengthen	back	None	None	False	False
VERB_ONKIA	VERB	VERB	61	G	False	weaken	back	None	None	False	False
VERB_PALKITA	VERB	VERB	69	None	False	strengthen	back	None	None	False	False
VERB_PANNA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_PEITOTA	VERB	VERB	75	C	False	strengthen	back	None	None	False	False
VERB_PENKOA	VERB	VERB	52	G	False	weaken	back	None	None	False	False
VERB_PIDETÄ	VERB	VERB	72	F	False	strengthen	front	None	None	False	False
VERB_PIERRÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False
VERB_PIESTÄ	VERB	VERB	70	None	False	strengthen	front	None	None	False	False
VERB_PINGOTA	VERB	VERB	74	G	False	strengthen	back	None	None	False	False
VERB_POIKETA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False
VERB_POIKETA	VERB	VERB	74	D	False	strengthen	back	None	None	False	False
VERB_POLKEA	VERB	VERB	58	L	False	weaken	back	None	None	False	False
VERB_PUKEA	VERB	VERB	58	D	False	weaken	back	None	None	False	False
VERB_PULPUTA	VERB	VERB	74	B	False	strengthen	back	None	None	False	False
VERB_PUNOA	VERB	VERB	52	None	False	weaken	back	None	None	False	False
VERB_PURKAA	VERB	VERB	53	D	False	weaken	back	None	None	False	False
VERB_PUSERTUA	VERB	VERB	52	K	False	weaken	back	None	None	False	False
VERB_PYYTÄÄ	VERB	VERB	54	F	False	weaken	front	None	None	False	False
VERB_PÄTEÄ	VERB	VERB	58	F	False	weaken	front	None	None	False	False
VERB_RAAPIA	VERB	VERB	61	E	False	weaken	back	None	None	False	False
VERB_RAIKAA	VERB	VERB	78	None	False	weaken	back	None	None	False	False
VERB_RANGAISTA	VERB	VERB	66	G	False	strengthen	back	None	None	False	False
VERB_RENNOTA	VERB	VERB	72	J	False	strengthen	back	None	None	False	False
VERB_REVETÄ	VERB	VERB	74	E	False	strengthen	front	None	None	False	False
VERB_RIIPIÄ	VERB	VERB	61	E	False	weaken	front	None	None	False	False
VERB_ROHJETA	VERB	VERB	72	L	False	strengthen	back	None	None	False	False
VERB_ROHTUA	VERB	VERB	52	F	False	weaken	back	None	None	False	False
VERB_RYNNÄTÄ	VERB	VERB	73	J	False	strengthen	front	None	None	False	False
VERB_RYPEÄ	VERB	VERB	58	E	False	weaken	front	None	None	False	False
VERB_RYSKIÄ	VERB	VERB	61	None	False	weaken	front	None	None	False	False
VERB_RYÖPYTÄ	VERB	VERB	75	B	False	strengthen	front	None	None	False	False
VERB_RÄPSYTTÄÄ	VERB	VERB	53	C	False	weaken	front	None	None	False	False
VERB_SAADA	VERB	VERB	63	None	False	strengthen	back	None	None	False	False
VERB_SAARTAA	VERB	VERB	57	K	False	weaken	back	None	None	False	False
VERB_SAMMOTA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False
VERB_SATAA	VERB	VERB	56	F	False	weaken	back	None	None	False	False
VERB_SELVITÄ	VERB	VERB	75	None	False	strengthen	front	None	None	False	False
VERB_SIEPATA	VERB	VERB	73	B	False	strengthen	back	None	None	False	False
VERB_SI’ITÄ	VERB	VERB	75	D	False	strengthen	front	None	None	False	False
VERB_SILIYTYÄ	VERB	VERB	52	F	False	weaken	front	None	None	False	False
VERB_SILPOA	VERB	VERB	52	E	False	weaken	back	None	None	False	False
VERB_SIVALTAA	VERB	VERB	54	I	False	weaken	back	None	None	False	False
VERB_SORTAA	VERB	VERB	53	K	False	weaken	back	None	None	False	False
VERB_SOTKEA	VERB	VERB	58	None	False	weaken	back	None	None	False	False
VERB_SULATELLA	VERB	VERB	67	C	False	strengthen	back	None	None	False	False
VERB_SUPETA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False
VERB_SURRA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_SUUNNATA	VERB	VERB	73	J	False	strengthen	back	None	None	False	False
VERB_SYÖDÄ	VERB	VERB	64	None	False	strengthen	front	None	None	False	False
VERB_SYÖPYÄ	VERB	VERB	52	E	False	weaken	front	None	None	False	False
VERB_SÄILÖÄ	VERB	VERB	52	None	False	weaken	front	None	None	False	False
VERB_SÄPSÄHDELLÄ	VERB	VERB	67	F	False	strengthen	front	None	None	False	False
VERB_SÄRKEÄ	VERB	VERB	58	L	False	weaken	front	None	None	False	False
VERB_SÖRKKIÄ	VERB	VERB	61	A	False	weaken	front	None	None	False	False
VERB_SÖRKKIÄ	VERB	VERB	61	D	False	weaken	front	None	None	False	False
VERB_TAITAA	VERB	VERB	76	F	False	weaken	back	None	None	False	False
VERB_TAKOA	VERB	VERB	52	D	False	weaken	back	None	None	False	False
VERB_TAPELLA	VERB	VERB	67	B	False	strengthen	back	None	None	False	False
VERB_TAPPAA	VERB	VERB	56	B	False	weaken	back	None	None	False	False
VERB_TEMMATA	VERB	VERB	73	H	False	strengthen	back	None	None	False	False
VERB_TEMPOA	VERB	VERB	52	H	False	weaken	back	None	None	False	False
VERB_TIETÄÄ	VERB	VERB	76	F	False	weaken	front	None	None	False	False
VERB_TIPAHDELLA	VERB	VERB	67	F	False	strengthen	back	None	None	False	False
VERB_TODETA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False
VERB_TUIKKAA	VERB	VERB	78	A	False	weaken	back	None	None	False	False
VERB_TULLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False
VERB_TUNGETA	VERB	VERB	74	G	False	strengthen	back	None	None	False	False
VERB_TUNKEA	VERB	VERB	58	G	False	weaken	back	None	None	False	False
VERB_TUNTEA	VERB	VERB	59	J	False	weaken	back	None	None	False	False
VERB_TUODA	VERB	VERB	64	None	False	strengthen	back	None	None	False	False
VERB_TYHJENTYÄ	VERB	VERB	52	J	False	weaken	front	None	None	False	False
VERB_TYLPETÄ	VERB	VERB	72	B	False	strengthen	front	None	None	False	False
VERB_TYMPIÄ	VERB	VERB	61	H	False	weaken	front	None	None	False	False
VERB_TÄHDÄTÄ	VERB	VERB	73	F	False	strengthen	front	None	None	False	False
VERB_TÄHYTÄ	VERB	VERB	74	None	False	strengthen	front	None	None	False	False
VERB_ULOTA	VERB	VERB	72	A	False	strengthen	back	None	None	False	False
VERB_ULOTA	VERB	VERB	72	D	False	strengthen	back	None	None	False	False
VERB_UPOTA	VERB	VERB	74	B	False	strengthen	back	None	None	False	False
VERB_VAAHDOTA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False
VERB_VAELLELLA	VERB	VERB	67	I	False	strengthen	back	None	None	False	False
VERB_VAKAANTUA	VERB	VERB	52	J	False	weaken	back	None	None	False	False
VERB_VARTOA	VERB	VERB	52	K	False	weaken	back	None	None	False	False
VERB_VAVISTA	VERB	VERB	66	E	False	strengthen	back	None	None	False	False
