lemma	homonym	plurale_tantum
Säynäjäsuonsaaret	1	obligatory
Säynäsaaret	1	obligatory
Säynävänsaaret	1	obligatory
Säynävänvuoret	1	obligatory
Sääksenlahdenniityt	1	obligatory
Sääksisaaret	1	obligatory
sääkukka	1	common
sääolosuhteet	1	obligatory
sääolot	1	obligatory
Sääret	1	obligatory
säärikarvat	1	obligatory
Säärinevanpellot	1	obligatory
säärys	1	common
säärystin	1	common
Sääsensaaret	1	obligatory
Sääskarit	1	obligatory
sääskikerttu	1	common
Sääskilammit	1	obligatory
Sääskisaaret	1	obligatory
Säästöpankit	1	obligatory
Säästösaaret	1	obligatory
säästötalkoot	1	obligatory
säätiedot	1	obligatory
säätyvaltiopäivät	1	obligatory
Sääverit	1	obligatory
Taavetinsaaret	1	obligatory
Taavetinvuoret	1	obligatory
Taavilanpellot	1	obligatory
Taavilansaaret	1	obligatory
Taavinkalliot	1	obligatory
Taavinsuot	1	obligatory
Tahkokalliot	1	obligatory
Tahkosaaret	1	obligatory
Tahkurinlammit	1	obligatory
Tahvinkorkeat	1	obligatory
Taideteollisen korkeakoulun ylioppilaat	1	obligatory
taikamenot	1	obligatory
Taikinakalliot	1	obligatory
Taimenjärvet	1	obligatory
Taimenlammet	1	obligatory
Taimenpäät	1	obligatory
Taimenvaarat	1	obligatory
Taipaleenkalliot	1	obligatory
Taipaleenkankaat	1	obligatory
Taipaleenkedot	1	obligatory
Taipaleenluodot	1	obligatory
Taipaleenniityt	1	obligatory
Taipaleensaaret	1	obligatory
taistelujoukot	1	obligatory
taisteluvahinko	1	common
Taitoprofiilit	1	obligatory
Taivaankalliot	1	obligatory
Taivaanrappuset	1	obligatory
Taivallahdenkalliot	1	obligatory
Taivallammit	1	obligatory
Taivalsaaret	1	obligatory
Taka-aavankummut	1	obligatory
Taka-aavanlammit	1	obligatory
Takahaarankuolpanot	1	obligatory
Takahiekat	1	obligatory
Takajängät	1	obligatory
Takakalliot	1	obligatory
Takakankaat	1	obligatory
takakiduskotilo	1	common
Takakorvenkalliot	1	obligatory
Taka-Kuusilammit	1	obligatory
Takalamminsuot	1	obligatory
Takalammit	1	obligatory
Takalanlammit	1	obligatory
Takalanvuoret	1	obligatory
Takalorämeet	1	obligatory
takamus	1	common
Takamäet	1	obligatory
Takapellonsupat	1	obligatory
Taka-Peurakankaat	1	obligatory
takaporras	1	common
Takasaarenmäet	1	obligatory
Takasaaret	1	obligatory
Takasenlammit	1	obligatory
Takaussuot	1	obligatory
Takavaarantievat	1	obligatory
Takavuomanjärvet	1	obligatory
Takavuoret	1	obligatory
Takkamäet	1	obligatory
Takkasaaret	1	obligatory
Takkavuoret	1	obligatory
Takkonkalliot	1	obligatory
Takkoset	1	obligatory
Takkulamminkankaat	1	obligatory
Takkulammit	1	obligatory
Takkupalot	1	obligatory
Takkusaaret	1	obligatory
Takolahdenkalliot	1	obligatory
Takomasaaret	1	obligatory
Takoniitut	1	obligatory
Takonsaaret	1	obligatory
Takunsaaret	1	obligatory
Talaankärjenkukkulat	1	obligatory
Talaansaaret	1	obligatory
Talasjärvenlompolat	1	obligatory
Talaslammit	1	obligatory
Talasnevankalliot	1	obligatory
Talassaaret	1	obligatory
Talassärkät	1	obligatory
Talatsaaret	1	obligatory
Talaussaaret	1	obligatory
Talisenpellot	1	obligatory
Taljakummut	1	obligatory
Talkkunalammit	1	obligatory
talkoo	1	common
Talkoosaaret	1	obligatory
talkoot	1	obligatory
talkootanssit	1	obligatory
Talkoovuoret	1	obligatory
Tallinjalankalliot	1	obligatory
Tallinsalvankosket	1	obligatory
Tallisaaret	1	obligatory
Taloharjut	1	obligatory
Talonpojanpellot	1	obligatory
talousarviokohta	1	common
talousastia	1	common
talousmenot	1	obligatory
Taloussanomat	1	obligatory
talousuutinen	1	common
Talsverinniityt	1	obligatory
Talusojanniitut	1	obligatory
Talviaislammit	1	obligatory
Talviaissaaret	1	obligatory
Talvian hiidenkirnut	1	obligatory
talvifarkut	1	obligatory
talvifarmarit	1	obligatory
talvikisat	1	obligatory
talvikkikasvi	1	common
Talvilammet	1	obligatory
Talvilammit	1	obligatory
talviolympialaiset	1	obligatory
Talvirovantievat	1	obligatory
Talvirovat	1	obligatory
Talvisaaret	1	obligatory
Talvitiejärvet	1	obligatory
Tamarankankaat	1	obligatory
tamilitiikeri	1	common
tamineet	1	obligatory
Tamma-ahonrämeet	1	obligatory
Tammakalliot	1	obligatory
Tammakankaat	1	obligatory
Tammakkolammit	1	obligatory
Tammalammit	1	obligatory
Tammaluodot	1	obligatory
Tammanlammit	1	obligatory
Tammelankankaat	1	obligatory
Tammenmäet	1	obligatory
Tammiharjut	1	obligatory
Tammikankaat	1	obligatory
Tammilammit	1	obligatory
Tammisaajot	1	obligatory
Tammisärkät	1	obligatory
Tammukkajoenjänkät	1	obligatory
Tammukkalammet	1	obligatory
Tammukkavaarat	1	obligatory
Tampereen Kisatoverit	1	obligatory
Tampereen Tradenomiopiskelijat	1	obligatory
Tampereen vapaa-ajattelijat	1	obligatory
Tanelinkarit	1	obligatory
tangarat	1	obligatory
tangat	1	obligatory
Tanjasaaret	1	obligatory
Tankarit	1	obligatory
tankiot	1	obligatory
tanrekit	1	obligatory
tanssi	1	common
tanssiaiset	1	obligatory
tanssihäät	1	obligatory
Tanssisaaret	1	obligatory
Tanteereenviidat	1	obligatory
Tantereet	1	obligatory
Tapaninniityt	1	obligatory
Tapinluodot	1	obligatory
Tapionniityt	1	obligatory
tappajaiset	1	obligatory
Tappakankalliot	1	obligatory
Tapparasaaret	1	obligatory
Tapperinluodot	1	obligatory
Tappilammit	1	obligatory
tappura	1	common
Tappurinkalliot	1	obligatory
Tapulikalliot	1	obligatory
tarhahämähäkki	1	common
Tarhanahteet	1	obligatory
Tarinojanniityt	1	obligatory
Tarkialanvuoret	1	obligatory
Tarkinkalliot	1	obligatory
Tarkinkeitaat	1	obligatory
Tarmanluodot	1	obligatory
Tarot	1	obligatory
Tarvantojärvet	1	obligatory
Tarvasjoen Urheilijat	1	obligatory
Tarveasunnot	1	obligatory
tarvike	1	common
Tasansuonsärkät	1	obligatory
tasapisteet	1	obligatory
Taskisenlammit	1	obligatory
Tassinahteet	1	obligatory
Tattarpellot	1	obligatory
Tattarsaaret	1	obligatory
Taukivaarat	1	obligatory
Taulalammit	1	obligatory
Taulukarit	1	obligatory
Taurassaaret	1	obligatory
Tauriaissaaret	1	obligatory
Tautiahot	1	obligatory
tavara	1	common
tavara-arpajaiset	1	obligatory
Tavastinrämeet	1	obligatory
Taviahot	1	obligatory
Tavikankaat	1	obligatory
Tavilamminkunnaat	1	obligatory
Tavilammit	1	obligatory
Tavinenät	1	obligatory
Tavisaaret	1	obligatory
Tavitievat	1	obligatory
teekasvi	1	common
teekutsu	1	common
teekärry	1	common
Teeriharjut	1	obligatory
Teerikaistot	1	obligatory
Teerikalliot	1	obligatory
Teerikarit	1	obligatory
Teerikorvet	1	obligatory
Teerilammit	1	obligatory
Teeriluodot	1	obligatory
Teerimäenlammit	1	obligatory
Teerisaaret	1	obligatory
Teerisuonsärkät	1	obligatory
teijuliskot	1	obligatory
Teininpussit	1	obligatory
Teininsaaret	1	obligatory
Teirivirat	1	obligatory
tekarit	1	obligatory
-tekiäiset	1	obligatory
Teknikum-Yhtiöt	1	obligatory
teknobileet	1	obligatory
tekonen	1	common
Tekoniemenluhdat	1	obligatory
tekoripset	1	obligatory
tekosilkkisukka	1	common
Tekstiilarit	1	obligatory
tekstiili	1	common
telakkamaksu	1	common
Telakopinkalliot	1	obligatory
Telakosket	1	obligatory
Telastonvuoret	1	obligatory
televisiouutiset	1	obligatory
televisonkatsojat	1	obligatory
teline	1	common
Teljokosket	1	obligatory
Teljonsaaret	1	obligatory
Telkkisaaret	1	obligatory
Telkkäkankaat	1	obligatory
Telkkälammit	1	obligatory
Telkkäsaaret	1	obligatory
Telpässaaret	1	obligatory
Telväänniityt	1	obligatory
Tempastenpellot	1	obligatory
Temppelisaaret	1	obligatory
Tenholanlukot	1	obligatory
Tenhusmäet	1	obligatory
Tennas-Matin niemet	1	obligatory
Tennilammit	1	obligatory
Tenniökuusikot	1	obligatory
Teponniityt	1	obligatory
Teppananmäet	1	obligatory
Tepvuoret	1	obligatory
Teretinsaaret	1	obligatory
terkut	1	obligatory
Terlamminmäet	1	obligatory
termiinimarkkinat	1	obligatory
termiittihyeena	1	common
termoasidofilukset	1	obligatory
Terniemenkalliot	1	obligatory
Ternulammit	1	obligatory
Ternunpalot	1	obligatory
Terrilammit	1	obligatory
Terrisaaret	1	obligatory
Tervahaudankummut	1	obligatory
Tervahaudanmäet	1	obligatory
Tervahaudanpellot	1	obligatory
Tervahaudansaaret	1	obligatory
Tervahaudantievat	1	obligatory
Tervahautatievat	1	obligatory
Tervajärvenkalliot	1	obligatory
Tervajärvenkankaat	1	obligatory
Tervajärvet	1	obligatory
Tervakallionsaaret	1	obligatory
Tervakalliot	1	obligatory
Tervakivet	1	obligatory
Tervakosket	1	obligatory
Tervakosteenkummut	1	obligatory
Tervakotavaarat	1	obligatory
Tervalamminlouhet	1	obligatory
Tervalamminniityt	1	obligatory
Tervalammit	1	obligatory
Tervalentäjät	1	obligatory
Tervaluodot	1	obligatory
Tervanevanniityt	1	obligatory
Tervaniemensaaret	1	obligatory
tervas	1	common
Tervasaaret	1	obligatory
Tervaskorvenkydöt	1	obligatory
Tervasmäen Saukkolammit	1	obligatory
Tervasseljänrämeet	1	obligatory
Tervastulisaaret	1	obligatory
Tervasuot	1	obligatory
Tervasärkät	1	obligatory
Tervavuoret	1	obligatory
tervehdyssanat	1	obligatory
terveiset	1	obligatory
terveystyöntekijä	1	common
Tervojankedot	1	obligatory
Tervolanniityt	1	obligatory
Teräshallit	1	obligatory
Teräväiset	1	obligatory
Terävänpäänharjut	1	obligatory
Tetrenpaadensaaret	1	obligatory
Tetrikalliot	1	obligatory
Tetriluodot	1	obligatory
Tetrisaaret	1	obligatory
Tetrivuoret	1	obligatory
Teuraskosket	1	obligatory
Teyrilammit	1	obligatory
Teyrimäet	1	obligatory
Tiaiskalliot	1	obligatory
Tiaisniemensaaret	1	obligatory
Tiaissaaret	1	obligatory
Tiaisten Tielammit	1	obligatory
Tiakkasaaret	1	obligatory
tiedustelutieto	1	common
Tiekalliot	1	obligatory
Tiekkosenmaankummut	1	obligatory
Tielammit	1	obligatory
Tienmutkankankaat	1	obligatory
tienoo	1	common
Tiensuulammet	1	obligatory
Tiermaskaarrot	1	obligatory
Tiesaaret	1	obligatory
Tietoalan toimihenkilöt	1	obligatory
tietokonelaite	1	common
Tietymättömänkalliot	1	obligatory
Tievankummut	1	obligatory
Tievaselkäjärvet	1	obligatory
Tiheisenluodot	1	obligatory
Tiheänmaantievat	1	obligatory
Tihosenahot	1	obligatory
Tihukummut	1	obligatory
Tihulaisensaarekkeet	1	obligatory
tihurotta	1	common
Tiikinmäet	1	obligatory
Tiikinvuoret	1	obligatory
Tiikit	1	obligatory
Tiikkajakunnaat	1	obligatory
Tiikkajalomat	1	obligatory
Tiikkajanlammit	1	obligatory
Tiilikalliot	1	obligatory
Tiilikankaankalliot	1	obligatory
Tiilikarit	1	obligatory
Tiilipaatit	1	obligatory
Tiilsalinpellot	1	obligatory
Tiinankalliot	1	obligatory
Tiinankotamaat	1	obligatory
Tiinanpellot	1	obligatory
Tiirankarit	1	obligatory
Tiiriluodot	1	obligatory
Tiirinluodot	1	obligatory
Tiirinpellot	1	obligatory
Tiirinsaaret	1	obligatory
Tiirisaaret	1	obligatory
Tiirolammit	1	obligatory
Tiironaukiot	1	obligatory
Tiironkalliot	1	obligatory
Tiironkivet	1	obligatory
Tiironrimmit	1	obligatory
Tiirosaaret	1	obligatory
Tiirosärkät	1	obligatory
tikankonttikasvi	1	common
Tikanlammit	1	obligatory
tikapuut	1	obligatory
tikarappuset	1	obligatory
tikaraput	1	obligatory
tikaripyrstö	1	common
Tikinsaaret	1	obligatory
tikkaat	1	obligatory
Tikkaharjut	1	obligatory
Tikkakalliot	1	obligatory
Tikkalammet	1	obligatory
tikkalintu	1	common
Tikkamäensuot	1	obligatory
Tikkasenkalliot	1	obligatory
Tikkasenlammit	1	obligatory
tikkaset	1	obligatory
Tilanmaanpellot	1	obligatory
tilitysvelka	1	common
tilke	1	common
Tilkunpellot	1	obligatory
timanttihäät	1	obligatory
Timonmaat	1	obligatory
Timonniityt	1	obligatory
Timonsaaret	1	obligatory
Tinakengänkankaat	1	obligatory
Tinasaaret	1	obligatory
tipakat	1	obligatory
Tippuvuoret	1	obligatory
Tirinlinnanniityt	1	obligatory
Tirinsaaret	1	obligatory
Tirluodot	1	obligatory
Tirrat	1	obligatory
Tirrilammit	1	obligatory
Tirrinsaaret	1	obligatory
Tirrosaaret	1	obligatory
tirsat	1	obligatory
Tirunlittuset	1	obligatory
Tissikukkulat	1	obligatory
Tissisaaret	1	obligatory
Tiuhatsaaret	1	obligatory
Tiukuharjut	1	obligatory
Tiukukuolpunat	1	obligatory
Tiukulammit	1	obligatory
Tiukupuljut	1	obligatory
Tiukurakat	1	obligatory
Tiurankedot	1	obligatory
Tobbakskrunninkarit	1	obligatory
Tohmajärven Urheilijat	1	obligatory
Toholammin Urheilijat	1	obligatory
Tohverilammit	1	obligatory
Toijalansupit	1	obligatory
Toijonsaaret	1	obligatory
toilaus	1	common
toimituskulut	1	obligatory
Toivakkaanniitut	1	obligatory
Toivalan Urheilijat	1	obligatory
Toivarinpellot	1	obligatory
toive	1	common
TOK Ravintolat	1	obligatory
Tokonkivet	1	obligatory
Toljamonkummut	1	obligatory
Tollankalliot	1	obligatory
Tollanmäet	1	obligatory
Tollukanlammit	1	obligatory
Tolospäänlammet	1	obligatory
Tolpanvuoret	1	obligatory
Tolppasuonkalliot	1	obligatory
Tolppatievat	1	obligatory
Toltinlammit	1	obligatory
tomaattisilakat	1	obligatory
tongit	1	obligatory
tonkapuut	1	obligatory
Tonnainsaaret	1	obligatory
Tonttukivet	1	obligatory
Tontunhaudat	1	obligatory
Toosanlammit	1	obligatory
Tootulankalliot	1	obligatory
Topanvuoret	1	obligatory
Toponkalliot	1	obligatory
toppahousut	1	obligatory
torajyväsieni	1	common
Torajärvet	1	obligatory
Torakalliot	1	obligatory
Torakkalammit	1	obligatory
Torakkaluodot	1	obligatory
Toramonpäälammit	1	obligatory
Torkalliot	1	obligatory
Torkarit	1	obligatory
Torkkelinkankaat	1	obligatory
torkkujat	1	obligatory
Torkojängät	1	obligatory
Torkoseljänpäät	1	obligatory
Torlammit	1	obligatory
Torminsaaret	1	obligatory
Tornikalliot	1	obligatory
Torninkalliot	1	obligatory
Tornionkalliot	1	obligatory
Torolehdontyvet	1	obligatory
Torpan Pojat	1	obligatory
Torpanniitut	1	obligatory
Torpanpellot	1	obligatory
Torpanvuoret	1	obligatory
torut	1	obligatory
Torvensaaret	1	obligatory
Torvisaaret	1	obligatory
Torvisen Salmilammit	1	obligatory
tosiolot	1	obligatory
Tosonniityt	1	obligatory
Tosonsuot	1	obligatory
Tossanlammit	1	obligatory
totalisaattoriravit	1	obligatory
totoravit	1	obligatory
touhukotilo	1	common
Touhunsaaret	1	obligatory
Toukkalankalliot	1	obligatory
toukotyöt	1	obligatory
Toulansaaret	1	obligatory
toverukset	1	obligatory
treffit	1	obligatory
trikoo	1	common
tropiikkilintu	1	common
Truttelonkalliot	1	obligatory
Truukenkalliot	1	obligatory
Truutikarit	1	obligatory
Truutinkarinraasit	1	obligatory
Tsiikonsärkät	1	obligatory
Tuffankalliot	1	obligatory
Tuhannenkivijärvet	1	obligatory
Tuhkaharjut	1	obligatory
Tuhkakankaat	1	obligatory
Tuhkalammit	1	obligatory
Tuhkamäet	1	obligatory
Tuhkapakat	1	obligatory
Tuhkavuoret	1	obligatory
Tuhkurinsaaret	1	obligatory
Tuhosaaret	1	obligatory
tuhotyö	1	common
Tuihonkaarat	1	obligatory
Tuiranlammit	1	obligatory
Tuiskulankalliot	1	obligatory
Tuiskupäät	1	obligatory
Tuiskutunturit	1	obligatory
Tukavaaranmänniköt	1	obligatory
Tukhulminlammit	1	obligatory
tukihiukset	1	obligatory
tukisukkahousut	1	obligatory
Tukkalanmäet	1	obligatory
Tukkikorvenvuoret	1	obligatory
tukkilaiskisat	1	obligatory
tukkipihdit	1	obligatory
Tukkisaaret	1	obligatory
tukkisakset	1	obligatory
Tulenkantajat	1	obligatory
tuliainen	1	common
Tulikalliot	1	obligatory
Tulikarit	1	obligatory
tulikärki	1	common
Tulilammet	1	obligatory
Tulilammit	1	obligatory
Tulilouhet	1	obligatory
Tuliluodot	1	obligatory
Tuliniemenkummut	1	obligatory
Tuliniemenniityt	1	obligatory
Tuliniemet	1	obligatory
Tulipunaruusut	1	obligatory
Tulipuronsärkät	1	obligatory
Tulisaarenkalliot	1	obligatory
Tulisaaret	1	obligatory
tuliunikko	1	common
Tulivuoret	1	obligatory
Tullikivet	1	obligatory
Tullisaaret	1	obligatory
tulo	1	common
Tulppionrantalehdot	1	obligatory
Tulsaaret	1	obligatory
tulukset	1	obligatory
Tulussaaret	1	obligatory
Tulvaluukunsarat	1	obligatory
tummasolu	1	common
Tunellinharjut	1	obligatory
Tunkaharjut	1	obligatory
Tunkiosalot	1	obligatory
Tunturijärvet	1	obligatory
Tunturilammit	1	obligatory
Tunturipakkulat	1	obligatory
Tunturipäät	1	obligatory
Tuohenlusikat	1	obligatory
Tuohikalliot	1	obligatory
Tuohikankaat	1	obligatory
Tuohikorvenkalliot	1	obligatory
Tuohikorvenpellot	1	obligatory
Tuohilammit	1	obligatory
Tuohiluodot	1	obligatory
Tuohimaanlammit	1	obligatory
Tuohimaansaaret	1	obligatory
Tuohimäet	1	obligatory
Tuohiojankalliot	1	obligatory
Tuohiojansaarekkeet	1	obligatory
Tuohisaarenvisat	1	obligatory
Tuohistonluodot	1	obligatory
Tuohivaaranlammit	1	obligatory
Tuoksuuniemenvuoret	1	obligatory
Tuolpaharjut	1	obligatory
Tuolpajärvet	1	obligatory
Tuolpujärvet	1	obligatory
Tuomaanpellot	1	obligatory
Tuomarinkivet	1	obligatory
tuomarinohjeet	1	obligatory
Tuomijoenniityt	1	obligatory
Tuomikarit	1	obligatory
Tuomilammit	1	obligatory
Tuomilähteet	1	obligatory
tuominen	1	common
Tuomiojanniityt	1	obligatory
Tuomiokivet	1	obligatory
tuomioperuste	1	common
Tuomipakat	1	obligatory
Tuomistonsaaret	1	obligatory
Tuomonsaaret	1	obligatory
Tuorakankalliot	1	obligatory
Tuoreenniemenkalliot	1	obligatory
Tuoreetsaaret	1	obligatory
Tuoreriukat	1	obligatory
Tuoreselänlammit	1	obligatory
Tuorrainharjut	1	obligatory
tupaantuliaiset	1	obligatory
Tupajärvet	1	obligatory
Tupakivet	1	obligatory
Tupakkikaistot	1	obligatory
Tupakkisaaret	1	obligatory
Tupaluodot	1	obligatory
Tupasalot	1	obligatory
Tuplasaaret	1	obligatory
tuplatreffit	1	obligatory
Tuppilammit	1	obligatory
Tuppisuot	1	obligatory
Tuppulansaaret	1	obligatory
Tuppurinkalliot	1	obligatory
Tupraminsärkät	1	obligatory
Tuprennonkalliot	1	obligatory
tupsuhäntäkontiaiset	1	obligatory
Tupsuluodot	1	obligatory
Tupsupetäjäharjut	1	obligatory
Tupurikalliot	1	obligatory
turakot	1	obligatory
Turanluodot	1	obligatory
Turanpellot	1	obligatory
Turasenlammit	1	obligatory
Turjalaiset	1	obligatory
Turjanpellot	1	obligatory
Turkama & kumppanit	1	obligatory
Turkinkaarrot	1	obligatory
Turkinpellot	1	obligatory
Turkinsaaret	1	obligatory
turkis	1	common
Turkistuottajat	1	obligatory
Turkkikuusikot	1	obligatory
Turkkiniemenkankaat	1	obligatory
Turkkisaaret	1	obligatory
Turks- ja Caicossaaret	1	obligatory
turnajaiset	1	obligatory
turpakäräjät	1	obligatory
Turpeisenlammit	1	obligatory
Tursansaaret	1	obligatory
Turun Auskultantit	1	obligatory
Turun kauppatieteiden ylioppilaat	1	obligatory
Turun Kisa-Veikot	1	obligatory
Turun Sanomat	1	obligatory
Turun Seudun Työttömät	1	obligatory
Turun Suunnistajat	1	obligatory
Turun Toverit	1	obligatory
Turun Weikot	1	obligatory
Turun Yliopiston Kemistit	1	obligatory
Turun yliopiston luonnontieteiden ylioppilaat	1	obligatory
Turun yliopiston tieteentekijät	1	obligatory
Turun Yrittäjät	1	obligatory
Turusenlammit	1	obligatory
Turvakkokönkäänlammit	1	obligatory
Turvakkolammit	1	obligatory
Turvakot	1	obligatory
turvavaljaat	1	obligatory
Turvaykköset	1	obligatory
Turvelammit	1	obligatory
Turvelompolat	1	obligatory
Turvesaaret	1	obligatory
turvevarat	1	obligatory
Tussarilammit	1	obligatory
Tussut	1	obligatory
Tusunkalliot	1	obligatory
tutka-aallot	1	obligatory
tuttavukset	1	obligatory
Tuuhansaaret	1	obligatory
Tuulenpesänmäet	1	obligatory
Tuulispäät	1	obligatory
Tuulvedenkarit	1	obligatory
Tuupovaaran Urheilijat	1	obligatory
Tuurajärvenkalliot	1	obligatory
Tuurinkalliot	1	obligatory
Tuusanpöölinarot	1	obligatory
Tuusulan Voima-Veikot	1	obligatory
Tuuttilankalliot	1	obligatory
tvillikangashousut	1	obligatory
TV-Ohjaajat ja Toimittajat	1	obligatory
tweedhousut	1	obligatory
Tykkikarit	1	obligatory
Tykkimiehet	1	obligatory
tykötarpeet	1	obligatory
Tyngänkaarrot	1	obligatory
tynkäkisat	1	obligatory
Tynkäsaaret	1	obligatory
Tynnyrilammit	1	obligatory
Tynnyrisaaret	1	obligatory
Tynnörilammit	1	obligatory
Tynttyrit	1	obligatory
Tyrisevänkalliot	1	obligatory
Tyrmänmäet	1	obligatory
tyrskyahven	1	common
Tyrskävänsaaret	1	obligatory
tyräkkikasvi	1	common
Tyräkummut	1	obligatory
Tyräluodot	1	obligatory
Tyräsaaret	1	obligatory
Tyräsuot	1	obligatory
Tyräsärkät	1	obligatory
Tyttöjenkankaat	1	obligatory
Tyttösaaret	1	obligatory
Tytönsaaret	1	obligatory
Tyvijärvet	1	obligatory
Tyvinlammit	1	obligatory
tyynenmerenlohi	1	common
Tyysynkalliot	1	obligatory
Työeläkevakuuttajat	1	obligatory
työmarkkinat	1	obligatory
Työmössaaret	1	obligatory
työntökärryt	1	obligatory
työolosuhteet	1	obligatory
työolot	1	obligatory
Työsiönvuoret	1	obligatory
työtoverukset	1	obligatory
työvoimaresurssi	1	common
Työväen Maila-Pojat	1	obligatory
tähtianis	1	common
tähtihyasintti	1	common
tähtikuonokontiaiset	1	obligatory
Tähtiniemensaaret	1	obligatory
Tähyssaaret	1	obligatory
Täitimensaaret	1	obligatory
Täkkilänkukkulat	1	obligatory
Tämäkkäluodot	1	obligatory
täplähyeena	1	common
täpläkauris	1	common
täplälepakko	1	common
täpläperhonen	1	common
täplärastas	1	common
täpläskunkki	1	common
Tärkkämönkankaat	1	obligatory
Tärväset	1	obligatory
täräys	1	common
täydennysjoukko	1	common
täysisisarukset	1	obligatory
täyssisarukset	1	obligatory
Tökerösaaret	1	obligatory
Tölkänkalliot	1	obligatory
Töllät	1	obligatory
Tölppäreenlammit	1	obligatory
Tölppäsensaaret	1	obligatory
Tölpäköt	1	obligatory
Tölpät	1	obligatory
Tönököökinmutkat	1	obligatory
Töppösenluolikot	1	obligatory
Töppöslahdet	1	obligatory
Törisevänlammit	1	obligatory
Törisevänluodot	1	obligatory
Törisevänniityt	1	obligatory
Törisevänsaaret	1	obligatory
Törminpellot	1	obligatory
Törmänkilammit	1	obligatory
Törmäsenjängät	1	obligatory
Törmässaaret	1	obligatory
Törnilammit	1	obligatory
Törönniityt	1	obligatory
Törösenojanpellot	1	obligatory
Töttöset	1	obligatory
töyhtökäärmekurki	1	common
töyhtönärhi	1	common
töyhtöpingviini	1	common
töyhtöromiskot	1	obligatory
Töyrikalliot	1	obligatory
Töyrypellot	1	obligatory
Töyränjängät	1	obligatory
Töyräsjärvet	1	obligatory
