lemma	new_paras	homonym
Otis	['N_PUNK']	1
Otis	['N_VAKUUTUS']	2
oto	['ACRO_OO']	1
oto	['N_TALO']	2
Oudonrimpi	['N_LAMMI']	1
Oudonrimpi	['N_SAMPI']	2
oulaislainen	['A_AAKKOSELLINEN']	1
oulaislainen	['N_AAKKOSTAMINEN']	2
oulaistelainen	['A_AAKKOSELLINEN']	1
oulaistelainen	['N_AAKKOSTAMINEN']	2
oulujokelainen	['A_AAKKOSELLINEN']	1
oulujokelainen	['N_AAKKOSTAMINEN']	2
oulujokinen	['A_AAKKOSELLINEN']	1
oulujokinen	['N_AAKKOSTAMINEN']	2
oululainen	['A_AAKKOSELLINEN']	1
oululainen	['N_AAKKOSTAMINEN']	2
oulunsalolainen	['A_AAKKOSELLINEN']	1
oulunsalolainen	['N_AAKKOSTAMINEN']	2
outokumpulainen	['A_AAKKOSELLINEN']	1
outokumpulainen	['N_AAKKOSTAMINEN']	2
ovaali	['A_ABNORMAALI']	1
ovaali	['N_KANAALI']	2
oxfordilainen	['A_AAKKOSELLINEN']	1
oxfordilainen	['N_AAKKOSTAMINEN']	2
Oxylithos	['N_PUNK']	1
Oxylithos	['N_VAKUUTUS']	2
Oxýlithos	['N_PUNK']	1
Oxýlithos	['N_VAKUUTUS']	2
Paabos	['N_PUNK']	1
Paabos	['N_VAKUUTUS']	2
Paanasenrimpi	['N_LAMMI']	1
Paanasenrimpi	['N_SAMPI']	2
Paasi	['N_KAUSI']	1
Paasi	['N_RUUVI']	2
paattislainen	['A_AAKKOSELLINEN']	1
paattislainen	['N_AAKKOSTAMINEN']	2
paattistelainen	['A_AAKKOSELLINEN']	1
paattistelainen	['N_AAKKOSTAMINEN']	2
paavolainen	['A_AAKKOSELLINEN']	1
paavolainen	['N_AAKKOSTAMINEN']	2
paavolalainen	['A_AAKKOSELLINEN']	1
paavolalainen	['N_AAKKOSTAMINEN']	2
padasjokelainen	['A_AAKKOSELLINEN']	1
padasjokelainen	['N_AAKKOSTAMINEN']	2
pahahenki	['N_51pahahenki']	1
pahahenki	['N_HENKI']	2
Pahalampi	['N_LAMMI']	1
Pahalampi	['N_SAMPI']	2
pahansuopa	['A_VOIPA']	1
pahansuopa	['N_LUPA']	2
pahaputki	['N_51pahaputki']	1
pahaputki	['N_ONNI']	2
pahempi	['A_AIEMPI']	1
pahempi	['N_VANHEMPI']	2
Pahtarimpi	['N_LAMMI']	1
Pahtarimpi	['N_SAMPI']	2
pai	['N_HAI']	1
pai	['PCLE_HAH']	2
paimiolainen	['A_AAKKOSELLINEN']	1
paimiolainen	['N_AAKKOSTAMINEN']	2
pakistanilainen	['A_AAKKOSELLINEN']	1
pakistanilainen	['N_AAKKOSTAMINEN']	2
Paksula	['N_ASEMA']	1
Paksula	['N_KITARA']	2
Palairos	['N_PUNK']	1
Palairos	['N_VAKUUTUS']	2
Palairós	['N_PUNK']	1
Palairós	['N_VAKUUTUS']	2
Palaste	['N_ASTE']	1
Palaste	['N_NALLE']	2
palaulainen	['A_AAKKOSELLINEN']	1
palaulainen	['N_AAKKOSTAMINEN']	2
palavakivi	['N_51palavakivi']	1
palavakivi	['N_KIVI']	2
palavapensas	['N_51palavapensas']	1
palavapensas	['N_PATSAS']	2
palavarakkaus	['N_51palavarakkaus']	1
palavarakkaus	['N_AAKKOSELLISUUS']	2
palestiinalainen	['A_AAKKOSELLINEN']	1
palestiinalainen	['N_AAKKOSTAMINEN']	2
paljonpuhuva	['A_RUMA']	1
paljonpuhuva	['N_VOIMA']	2
pallas	['N_ALLAS']	1
pallas	['N_VAKUUTUS']	2
Pallittanrimpi	['N_LAMMI']	1
Pallittanrimpi	['N_SAMPI']	2
pallokas	['A_VOIMAKAS']	1
pallokas	['N_ASUKAS']	2
Palojoenrimpi	['N_LAMMI']	1
Palojoenrimpi	['N_SAMPI']	2
Palovesi	['N_KÖYSI']	1
Palovesi	['N_RUUVI']	2
Palta	['N_KIRJA']	1
Palta	['N_VALTA']	2
paltamolainen	['A_AAKKOSELLINEN']	1
paltamolainen	['N_AAKKOSTAMINEN']	2
palvi	['N_ONNI']	1
palvi	['N_RUUVI']	2
pam	['N_PUNK']	1
pam	['PCLE_HAH']	2
PAM	['ACRO_ÄKS']	1
PAM	['N_PUNK']	2
Panama	['N_PROBLEEMA']	1
panamalainen	['A_AAKKOSELLINEN']	1
panamalainen	['N_AAKKOSTAMINEN']	2
PAND	['ACRO_EE']	1
PAND	['N_PUNK']	2
panna	['N_KIRJA']	1
panna	['V_PANNA']	2
pannullinen	['A_AAKKOSELLINEN']	1
pannullinen	['N_AAKKOSTAMINEN']	2
Paphos	['N_PUNK']	1
Paphos	['N_VAKUUTUS']	2
pappa	['N_KIRJA']	1
pappa	['N_TIPPA']	2
papualainen	['A_AAKKOSELLINEN']	1
papualainen	['N_AAKKOSTAMINEN']	2
papuauusiguinealainen	['A_AAKKOSELLINEN']	1
papuauusiguinealainen	['N_AAKKOSTAMINEN']	2
papua-uusiguinealainen	['A_AAKKOSELLINEN']	1
papua-uusiguinealainen	['N_AAKKOSTAMINEN']	2
Paradeisos	['N_PUNK']	1
Paradeisos	['N_VAKUUTUS']	2
Parádeisos	['N_PUNK']	1
Parádeisos	['N_VAKUUTUS']	2
paraguaylainen	['A_AAKKOSELLINEN']	1
paraguaylainen	['N_AAKKOSTAMINEN']	2
paraislainen	['A_AAKKOSELLINEN']	1
paraislainen	['N_AAKKOSTAMINEN']	2
paraistelainen	['A_AAKKOSELLINEN']	1
paraistelainen	['N_AAKKOSTAMINEN']	2
paralleeli	['A_ABNORMI']	1
paralleeli	['N_RUUVI']	2
paranormaali	['A_ABNORMAALI']	1
paranormaali	['N_KANAALI']	2
Paratiisinpuhti	['N_RUUVI']	1
Paratiisinpuhti	['N_TAUTI']	2
parhain	['A_PAHIN']	1
parhain	['PCLE_VAAN']	2
pari	['N_RUUVI']	1
pari	['NUM_PARI']	2
pariisilainen	['A_AAKKOSELLINEN']	1
pariisilainen	['N_AAKKOSTAMINEN']	2
parikkalainen	['A_AAKKOSELLINEN']	1
parikkalainen	['N_AAKKOSTAMINEN']	2
parikkalalainen	['A_AAKKOSELLINEN']	1
parikkalalainen	['N_AAKKOSTAMINEN']	2
parka	['A_AAVA','A_TARKKA']	1
parka	['N_VIKA']	2
parkanolainen	['A_AAKKOSELLINEN']	1
parkanolainen	['N_AAKKOSTAMINEN']	2
Parkany	['N_KÄRRY']	1
Parkany	['N_ZEN']	2
Párkány	['N_KÄRRY']	1
Párkány	['N_ZEN']	2
Parkkisenrimpi	['N_LAMMI']	1
Parkkisenrimpi	['N_SAMPI']	2
Parmanpuhti	['N_RUUVI']	1
Parmanpuhti	['N_TAUTI']	2
Paros	['N_PUNK']	1
Paros	['N_VAKUUTUS']	2
Páros	['N_PUNK']	1
Páros	['N_VAKUUTUS']	2
paska	['A_AAVA']	1
paska	['N_KIRJA']	2
Paskaperänpuhti	['N_RUUVI']	1
Paskaperänpuhti	['N_TAUTI']	2
Paskarimpi	['N_LAMMI']	1
Paskarimpi	['N_SAMPI']	2
Paskorimpi	['N_LAMMI']	1
Paskorimpi	['N_SAMPI']	2
Pasperänpuhti	['N_RUUVI']	1
Pasperänpuhti	['N_TAUTI']	2
pastoraatti	['A_HURTTI']	1
pastoraatti	['N_KORTTI']	2
patalaiska	['A_AAVA']	1
patalaiska	['N_KIRJA']	2
patentti	['A_HURTTI']	1
patentti	['N_KORTTI']	2
Patjas	['N_PATSAS']	1
Patjas	['N_VAKUUTUS']	2
Patras	['N_PUNK']	1
Patras	['N_VAKUUTUS']	2
patti	['A_HURTTI']	1
patti	['N_KORTTI']	2
pattijokelainen	['A_AAKKOSELLINEN']	1
pattijokelainen	['N_AAKKOSTAMINEN']	2
pattijokinen	['A_AAKKOSELLINEN']	1
pattijokinen	['N_AAKKOSTAMINEN']	2
PAU	['ACRO_UU']	1
PAU	['N_KUNGFU']	2
Pausas	['N_PATSAS']	1
Pausas	['N_VAKUUTUS']	2
pe	['ACRO_EE']	1
pe	['PCLE_VAAN']	2
pedersöreläinen	['A_KYLMÄJÄRKINEN']	1
pedersöreläinen	['N_KYLKIÄINEN']	2
peeaa	['A_PEEAA']	1
peeaa	['N_MAA']	2
pehmeäeväinen	['A_KYLMÄJÄRKINEN']	1
pehmeäeväinen	['N_KYLKIÄINEN']	2
Peiraias	['N_PUNK']	1
Peiraias	['N_VAKUUTUS']	2
Peiraiás	['N_PUNK']	1
Peiraiás	['N_VAKUUTUS']	2
peitsi	['N_TYYLI']	1
peitsi	['N_VEITSI']	2
Peitsi	['N_TYYLI']	1
Peitsi	['N_VEITSI']	2
peliongelmainen	['A_AAKKOSELLINEN']	1
peliongelmainen	['N_AAKKOSTAMINEN']	2
pelko	['A_LAKO']	1
pelko	['N_PELKO']	2
pelkosenniemeläinen	['A_KYLMÄJÄRKINEN']	1
pelkosenniemeläinen	['N_KYLKIÄINEN']	2
pellillinen	['A_KYLMÄJÄRKINEN']	1
pellillinen	['N_KYLKIÄINEN']	2
pellolainen	['A_AAKKOSELLINEN']	1
pellolainen	['N_AAKKOSTAMINEN']	2
Pellonpuhti	['N_RUUVI']	1
Pellonpuhti	['N_TAUTI']	2
Peloponnesos	['N_PUNK']	1
Peloponnesos	['N_VAKUUTUS']	2
Pelsonrimpi	['N_LAMMI']	1
Pelsonrimpi	['N_SAMPI']	2
Pelto-Hosike	['N_KASTIKE']	1
Pelto-Hosike	['N_NALLE']	2
Peltue	['N_ASTE']	1
Peltue	['N_NALLE']	2
pentele	['N_PISTE']	1
pentele	['PCLE_HAH']	2
per	['PCLE_TYHMÄSTI']	1
per	['PCLE_VAAN']	2
perhana	['N_MAKKARA']	1
perhana	['PCLE_HAH']	2
perholainen	['A_AAKKOSELLINEN']	1
perholainen	['N_AAKKOSTAMINEN']	2
Perigueux	['N_MONSIEUR']	1
Perigueux	['N_PUNK']	2
Périgueux	['N_MONSIEUR']	1
Périgueux	['N_PUNK']	2
Perikles	['N_KIRVES']	1
Perikles	['N_RÄJÄYTYS']	2
perkele	['N_PISTE']	1
perkele	['PCLE_HAH']	2
permanentti	['A_HURTTI']	1
permanentti	['N_KORTTI']	2
perna	['N_KIRJA']	1
perna	['N_MAKKARA']	2
pernajalainen	['A_AAKKOSELLINEN']	1
pernajalainen	['N_AAKKOSTAMINEN']	2
perniöläinen	['A_KYLMÄJÄRKINEN']	1
perniöläinen	['N_KYLKIÄINEN']	2
Perret	['N_BEIGNET']	1
Perret	['N_ZEN']	2
persialainen	['A_AAKKOSELLINEN']	1
persialainen	['N_AAKKOSTAMINEN']	2
pertteliläinen	['A_KYLMÄJÄRKINEN']	1
pertteliläinen	['N_KYLKIÄINEN']	2
pertunmaalainen	['A_AAKKOSELLINEN']	1
pertunmaalainen	['N_AAKKOSTAMINEN']	2
perulainen	['A_AAKKOSELLINEN']	1
perulainen	['N_AAKKOSTAMINEN']	2
pervo	['A_TUMMAHKO']	1
pervo	['N_TALO']	2
Perämaanrimpi	['N_LAMMI']	1
Perämaanrimpi	['N_SAMPI']	2
peräpohjalainen	['A_AAKKOSELLINEN']	1
peräpohjalainen	['N_AAKKOSTAMINEN']	2
peräseinäjokelainen	['A_AAKKOSELLINEN']	1
peräseinäjokelainen	['N_AAKKOSTAMINEN']	2
peräseinäjokinen	['A_AAKKOSELLINEN']	1
peräseinäjokinen	['N_AAKKOSTAMINEN']	2
pesällinen	['A_KYLMÄJÄRKINEN']	1
pesällinen	['N_KYLKIÄINEN']	2
Peterborough	['N_PUNK']	1
Peterborough	['N_SHOW']	2
peti	['N_NIHTI']	1
peti	['N_TYYLI']	2
petolahtelainen	['A_AAKKOSELLINEN']	1
petolahtelainen	['N_AAKKOSTAMINEN']	2
Petronrimpi	['N_LAMMI']	1
Petronrimpi	['N_SAMPI']	2
Petrozseny	['N_KÄRRY']	1
Petrozseny	['N_ZEN']	2
Petrozsény	['N_KÄRRY']	1
Petrozsény	['N_ZEN']	2
petäjäveteläinen	['A_KYLMÄJÄRKINEN']	1
petäjäveteläinen	['N_KYLKIÄINEN']	2
petäjävetinen	['A_KYLMÄJÄRKINEN']	1
petäjävetinen	['N_KYLKIÄINEN']	2
peukaloinen	['A_AAKKOSELLINEN']	1
peukaloinen	['N_AAKKOSTAMINEN']	2
pfalzilainen	['A_AAKKOSELLINEN']	1
pfalzilainen	['N_AAKKOSTAMINEN']	2
Picardie	['N_BRASSERIE']	1
Picardie	['N_ZOMBIE']	2
pidätetty	['A_YLENNETTY']	1
pidätetty	['N_PYTTY']	2
pieksämäkeläinen	['A_KYLMÄJÄRKINEN']	1
pieksämäkeläinen	['N_KYLKIÄINEN']	2
pielaveteläinen	['A_KYLMÄJÄRKINEN']	1
pielaveteläinen	['N_KYLKIÄINEN']	2
pielavetinen	['A_AAKKOSELLINEN']	1
pielavetinen	['N_AAKKOSTAMINEN']	2
pielisensuulainen	['A_AAKKOSELLINEN']	1
pielisensuulainen	['N_AAKKOSTAMINEN']	2
pielisjärveläinen	['A_KYLMÄJÄRKINEN']	1
pielisjärveläinen	['N_KYLKIÄINEN']	2
pienikasvuinen	['A_AAKKOSELLINEN']	1
pienikasvuinen	['N_AAKKOSTAMINEN']	2
Pienirimpi	['N_RIMMI']	1
Pienirimpi	['N_RIMPI']	2
pienokainen	['A_AAKKOSELLINEN']	1
pienokainen	['N_AAKKOSTAMINEN']	2
pientilallinen	['A_AAKKOSELLINEN']	1
pientilallinen	['N_AAKKOSTAMINEN']	2
pietarsaarelainen	['A_AAKKOSELLINEN']	1
pietarsaarelainen	['N_AAKKOSTAMINEN']	2
Piharimpi	['N_LAMMI']	1
Piharimpi	['N_SAMPI']	2
pihlajaveteläinen	['A_KYLMÄJÄRKINEN']	1
pihlajaveteläinen	['N_KYLKIÄINEN']	2
pihlajavetinen	['A_AAKKOSELLINEN']	1
pihlajavetinen	['N_AAKKOSTAMINEN']	2
pihtiputaalainen	['A_AAKKOSELLINEN']	1
pihtiputaalainen	['N_AAKKOSTAMINEN']	2
piikkinahkainen	['A_AAKKOSELLINEN']	1
piikkinahkainen	['N_AAKKOSTAMINEN']	2
piikkiöläinen	['A_KYLMÄJÄRKINEN']	1
piikkiöläinen	['N_KYLKIÄINEN']	2
piilevä	['A_TERÄVÄ']	1
piilevä	['N_HÖPÖTTÄJÄ']	2
piili	['N_HIIRI']	1
piili	['N_TYYLI']	2
Piilionrimpi	['N_LAMMI']	1
Piilionrimpi	['N_SAMPI']	2
piilokas	['A_VOIMAKAS']	1
piilokas	['N_ASUKAS']	2
piippolalainen	['A_AAKKOSELLINEN']	1
piippolalainen	['N_AAKKOSTAMINEN']	2
piirretty	['A_YLENNETTY']	1
piirretty	['N_PYTTY']	2
pikimusta	['A_RUMA']	1
pikimusta	['N_VOIMA']	2
pikkukaupunkilainen	['A_AAKKOSELLINEN']	1
pikkukaupunkilainen	['N_AAKKOSTAMINEN']	2
Pikku-Nuti	['N_RUUVI']	1
Pikku-Nuti	['N_TAUTI']	2
Pikkunyti	['N_NIHTI']	1
Pikkunyti	['N_TYYLI']	2
Pikkuriipi	['N_HUPI']	1
Pikkuriipi	['N_RUUVI']	2
pikkurikollinen	['A_AAKKOSELLINEN']	1
pikkurikollinen	['N_AAKKOSTAMINEN']	2
pila	['A_AAVA']	1
pila	['N_KIRJA']	2
pilaantunut	['A_KULUNUT']	1
pilaantunut	['N_AIVOKUOLLUT']	2
Pilttirimpi	['N_RIMMI']	1
Pilttirimpi	['N_RIMPI']	2
Pilvi	['N_KIVI']	1
Pilvi	['N_TYYLI']	2
Pilvilampi	['N_RUUVI']	1
Pilvilampi	['N_SAMPI']	2
Pindos	['N_PUNK']	1
Pindos	['N_VAKUUTUS']	2
Píndos	['N_PUNK']	1
Píndos	['N_VAKUUTUS']	2
Pineios	['N_PUNK']	1
Pineios	['N_VAKUUTUS']	2
Pineiós	['N_RÄJÄYTYS']	1
Pineiós	['N_ZEN']	2
piristynyt	['A_ÄLLISTYNYT']	1
piristynyt	['N_SIVISTYNYT']	2
pirkkalainen	['A_AAKKOSELLINEN']	1
pirkkalainen	['N_AAKKOSTAMINEN']	2
pirkkalalainen	['A_AAKKOSELLINEN']	1
pirkkalalainen	['N_AAKKOSTAMINEN']	2
Pirkkola	['N_ASEMA']	1
Pirkkola	['N_KITARA']	2
Pirtinpuhti	['N_RUUVI']	1
Pirtinpuhti	['N_TAUTI']	2
piru	['A_VALKAISTU']	1
piru	['N_ASU']	2
piru	['PCLE_HAH']	3
Pirunnahka	['N_KIRJA']	1
Pirunnahka	['N_VIKA']	2
pitcairnilainen	['A_AAKKOSELLINEN']	1
pitcairnilainen	['N_AAKKOSTAMINEN']	2
pitkähihainen	['A_AAKKOSELLINEN']	1
pitkähihainen	['N_AAKKOSTAMINEN']	2
pitkäkalloinen	['A_AAKKOSELLINEN']	1
pitkäkalloinen	['N_AAKKOSTAMINEN']	2
pitkäkirkko	['N_51pitkäkirkko']	1
pitkäkirkko	['N_UKKO']	2
Pitkälampi	['N_LAMMI']	1
Pitkälampi	['N_SAMPI']	2
Pitkänpohjanrimpi	['N_LAMMI']	1
Pitkänpohjanrimpi	['N_SAMPI']	2
pitkäperjantai	['N_51pitkäperjantai']	1
pitkäperjantai	['N_HAI']	2
pitkäpiimä	['N_51pitkäpiimä']	1
pitkäpiimä	['N_YMPÄRYSTÄ']	2
Pitkärimpi	['N_RIMMI']	1
Pitkärimpi	['N_RIMPI']	2
pitkäsiima	['N_51pitkäsiima']	1
pitkäsiima	['N_KIRJA']	2
pitkätakki	['N_51pitkätakki']	1
pitkätakki	['N_LOKKI']	2
pitkäthousut	['N_51pitkäthousut']	1
pitkäthousut	['N_HOUSUT']	2
plääh	['N_ZEN']	1
plääh	['PCLE_HAH']	2
Podlasie	['N_NALLE']	1
Podlasie	['N_ZOMBIE']	2
pohatta	['A_POHATTA']	1
pohatta	['N_POHATTA']	2
pohjalainen	['A_AAKKOSELLINEN']	1
pohjalainen	['N_AAKKOSTAMINEN']	2
pohjallinen	['A_AAKKOSELLINEN']	1
pohjallinen	['N_AAKKOSTAMINEN']	2
pohjanpitäjäläinen	['A_KYLMÄJÄRKINEN']	1
pohjanpitäjäläinen	['N_KYLKIÄINEN']	2
pohjaslahtelainen	['A_AAKKOSELLINEN']	1
pohjaslahtelainen	['N_AAKKOSTAMINEN']	2
pohjaslahtinen	['A_AAKKOSELLINEN']	1
pohjaslahtinen	['N_AAKKOSTAMINEN']	2
pohjoinen	['A_AAKKOSELLINEN']	1
pohjoinen	['N_AAKKOSTAMINEN']	2
pohjoisafrikkalainen	['A_AAKKOSELLINEN']	1
pohjoisafrikkalainen	['N_AAKKOSTAMINEN']	2
pohjoisamerikkalainen	['A_AAKKOSELLINEN']	1
pohjoisamerikkalainen	['N_AAKKOSTAMINEN']	2
pohjoiseurooppalainen	['A_AAKKOSELLINEN']	1
pohjoiseurooppalainen	['N_AAKKOSTAMINEN']	2
pohjoiskarjalainen	['A_AAKKOSELLINEN']	1
pohjoiskarjalainen	['N_AAKKOSTAMINEN']	2
pohjoiskorealainen	['A_AAKKOSELLINEN']	1
pohjoiskorealainen	['N_AAKKOSTAMINEN']	2
pohjoismaalainen	['A_AAKKOSELLINEN']	1
pohjoismaalainen	['N_AAKKOSTAMINEN']	2
pohjoismariaanilainen	['A_AAKKOSELLINEN']	1
pohjoismariaanilainen	['N_AAKKOSTAMINEN']	2
pohjoispohjalainen	['A_AAKKOSELLINEN']	1
pohjoispohjalainen	['N_AAKKOSTAMINEN']	2
pohjoissavolainen	['A_AAKKOSELLINEN']	1
pohjoissavolainen	['N_AAKKOSTAMINEN']	2
pohjoissuomalainen	['A_AAKKOSELLINEN']	1
pohjoissuomalainen	['N_AAKKOSTAMINEN']	2
Pohto	['N_TALO']	1
Pohto	['N_VETO']	2
poikkeava	['A_RUMA']	1
poikkeava	['N_VOIMA']	2
Poirot	['N_BORDEAUX']	1
Poirot	['N_PUNK']	2
poissaolovihko	['N_PELKO']	1
poissaolovihko	['N_TALO']	2
pokata	['V_ARVATA']	1
pokata	['V_MORKATA']	2
Polamk	['ACRO_OO']	1
Polamk	['N_PUNK']	2
Polvenrimpi	['N_LAMMI']	1
Polvenrimpi	['N_SAMPI']	2
polvijärveläinen	['A_KYLMÄJÄRKINEN']	1
polvijärveläinen	['N_KYLKIÄINEN']	2
polynesialainen	['A_AAKKOSELLINEN']	1
polynesialainen	['N_AAKKOSTAMINEN']	2
pomarkkulainen	['A_AAKKOSELLINEN']	1
pomarkkulainen	['N_AAKKOSTAMINEN']	2
pomo	['A_TUMMAHKO']	1
pomo	['N_TALO']	2
POP	['ACRO_EE']	1
POP	['N_PUNK']	2
Porerimpi	['N_LAMMI']	1
Porerimpi	['N_SAMPI']	2
porilainen	['A_AAKKOSELLINEN']	1
porilainen	['N_AAKKOSTAMINEN']	2
pornaislainen	['A_AAKKOSELLINEN']	1
pornaislainen	['N_AAKKOSTAMINEN']	2
pornalainen	['A_AAKKOSELLINEN']	1
pornalainen	['N_AAKKOSTAMINEN']	2
porolappalainen	['A_AAKKOSELLINEN']	1
porolappalainen	['N_AAKKOSTAMINEN']	2
porosaamelainen	['A_AAKKOSELLINEN']	1
porosaamelainen	['N_AAKKOSTAMINEN']	2
Porraslampi	['N_LAMMI']	1
Porraslampi	['N_SAMPI']	2
Portage	['N_NALLE']	1
portugalilainen	['A_AAKKOSELLINEN']	1
portugalilainen	['N_AAKKOSTAMINEN']	2
porvoolainen	['A_AAKKOSELLINEN']	1
porvoolainen	['N_AAKKOSTAMINEN']	2
posiolainen	['A_AAKKOSELLINEN']	1
posiolainen	['N_AAKKOSTAMINEN']	2
postmoderni	['A_ABNORMI']	1
postmoderni	['N_RUUVI']	2
Poughkeepsie	['N_BRASSERIE']	1
Poughkeepsie	['N_ZOMBIE']	2
Pozsony	['N_KÄRRY']	1
Pozsony	['N_ZEN']	2
Preeskerinpuhti	['N_RUUVI']	1
Preeskerinpuhti	['N_TAUTI']	2
prematuuri	['A_ABNORMI']	1
prematuuri	['N_RUUVI']	2
preussinsininen	['A_KYLMÄJÄRKINEN']	1
preussinsininen	['N_AAKKOSTAMINEN']	2
Priekule	['N_NALLE']	1
Priekule	['N_ROSÉ']	2
Prihti	['N_NIHTI']	1
Prihti	['N_TYYLI']	2
Privas	['N_NOUGAT']	1
Privas	['N_PUNK']	2
Prix	['N_BEIGNET']	1
Prix	['N_ZEN']	2
prkl	['N_PISTE']	1
prkl	['PCLE_HAH']	2
Prunki	['N_RUUVI']	1
Prunki	['N_VANKI']	2
Pryhti	['N_NIHTI']	1
Pryhti	['N_TYYLI']	2
PSOAS	['ACRO_ÄKS']	1
PSOAS	['N_PUNK']	2
PT	['ACRO_EE']	1
PT	['ACRO_EE',	2
Publicis	['N_PUNK']	1
Publicis	['N_VAKUUTUS']	2
pudasjärveläinen	['A_KYLMÄJÄRKINEN']	1
pudasjärveläinen	['N_KYLKIÄINEN']	2
pudonnut	['A_KULUNUT']	1
pudonnut	['N_AIVOKUOLLUT']	2
puertoricolainen	['A_AAKKOSELLINEN']	1
puertoricolainen	['N_AAKKOSTAMINEN']	2
Puhilas	['N_PATSAS']	1
Puhilas	['N_VAKUUTUS']	2
Puho	['N_ESQUIMAU']	1
Puho	['N_TALO']	2
puhuttava	['A_RUMA']	1
puhuttava	['N_VOIMA']	2
pujo	['A_TUMMAHKO']	1
pujo	['N_TALO']	2
pukkilainen	['A_AAKKOSELLINEN']	1
pukkilainen	['N_AAKKOSTAMINEN']	2
pukkilalainen	['A_AAKKOSELLINEN']	1
pukkilalainen	['N_AAKKOSTAMINEN']	2
Pulasteenrimpi	['N_LAMMI']	1
Pulasteenrimpi	['N_SAMPI']	2
puli	['A_ABNORMI']	1
puli	['N_RUUVI']	2
pulkkilalainen	['A_AAKKOSELLINEN']	1
pulkkilalainen	['N_AAKKOSTAMINEN']	2
pullo	['A_TUMMAHKO']	1
pullo	['N_TALO']	2
pullukka	['A_HAILAKKA']	1
pullukka	['N_LUSIKKA']	2
Pullukkarimpi	['N_LAMMI']	1
Pullukkarimpi	['N_SAMPI']	2
pulska	['A_RUMA']	1
pulska	['N_VOIMA']	2
punainen	['A_AAKKOSELLINEN']	1
punainen	['N_AAKKOSTAMINEN']	2
punakaartilainen	['A_AAKKOSELLINEN']	1
punakaartilainen	['N_AAKKOSTAMINEN']	2
Punarimpi	['N_LAMMI']	1
Punarimpi	['N_SAMPI']	2
punaruskea	['A_KORKEA']	1
punaruskea	['N_SOKEA']	2
puna-vihersokea	['A_KORKEA']	1
puna-vihersokea	['N_SOKEA']	2
punavioletti	['A_HURTTI']	1
punavioletti	['N_KORTTI']	2
punertava	['A_RUMA']	1
punertava	['N_VOIMA']	2
punertavanoranssi	['A_ABNORMI']	1
punertavanoranssi	['N_RUUVI']	2
punkaharjulainen	['A_AAKKOSELLINEN']	1
punkaharjulainen	['N_AAKKOSTAMINEN']	2
punkalaitumelainen	['A_AAKKOSELLINEN']	1
punkalaitumelainen	['N_AAKKOSTAMINEN']	2
punonnainen	['A_AAKKOSELLINEN']	1
punonnainen	['N_AAKKOSTAMINEN']	2
Punto	['N_TALO']	1
Punto	['N_TUNTO']	2
puola	['N_KIRJA']	1
puola	['N_VOIMA']	2
puolalainen	['A_AAKKOSELLINEN']	1
puolalainen	['N_AAKKOSTAMINEN']	2
puolankalainen	['A_AAKKOSELLINEN']	1
puolankalainen	['N_AAKKOSTAMINEN']	2
puoleinen	['A_AAKKOSELLINEN']	1
puoleinen	['N_AAKKOSTAMINEN']	2
puoli	['N_RUUHI']	1
puoli	['NUM_PUOLI']	2
puoli	['PCLE_VAAN']	3
puoliammattilainen	['A_AAKKOSELLINEN']	1
puoliammattilainen	['N_AAKKOSTAMINEN']	2
puolihullu	['A_VALKAISTU']	1
puolihullu	['N_ASU']	2
puolikuu	['N_51puolikuu']	1
puolikuu	['N_PUU']	2
puolikuuro	['A_TUMMAHKO']	1
puolikuuro	['N_TALO']	2
puolikypsä	['A_TYHMÄ']	1
puolikypsä	['N_HÖPÖTTÄJÄ']	2
puoliloinen	['A_AAKKOSELLINEN']	1
puoliloinen	['N_AAKKOSTAMINEN']	2
puolimatka	['N_51puolimatka']	1
puolimatka	['N_KIRJA']	2
puolipäivä	['N_51puolipäivä']	1
puolipäivä	['N_HÖPÖTTÄJÄ']	2
puoliraaka	['A_RAAKA']	1
puoliraaka	['N_VAAKA']	2
puolisokea	['A_KORKEA']	1
puolisokea	['N_SOKEA']	2
puolitoista	['NUM_51puolitoista']	1
puolitoista	['NUM_KYMMENTÄ']	2
puolituttu	['A_VIMMATTU']	1
puolituttu	['N_TORTTU']	2
puoliverinen	['A_KYLMÄJÄRKINEN']	1
puoliverinen	['N_AAKKOSTAMINEN']	2
puoliväli	['N_51puoliväli']	1
puoliväli	['N_TYYLI']	2
puolueeton	['A_VIATON']	1
puolueeton	['N_OSATON']	2
Puonti	['N_RUUVI']	1
Puonti	['N_SOINTI']	2
purmolainen	['A_AAKKOSELLINEN']	1
purmolainen	['N_AAKKOSTAMINEN']	2
purppura	['A_HARMAJA']	1
purppura	['N_MAKKARA']	2
purppuranpunainen	['A_AAKKOSELLINEN']	1
purppuranpunainen	['N_AAKKOSTAMINEN']	2
purppuransininen	['A_KYLMÄJÄRKINEN']	1
purppuransininen	['N_KYLKIÄINEN']	2
Puskarimpi	['N_LAMMI']	1
Puskarimpi	['N_SAMPI']	2
Puspökladany	['N_KÄRRY']	1
Puspökladany	['N_ZEN']	2
Pussilanrimpi	['N_LAMMI']	1
Pussilanrimpi	['N_SAMPI']	2
pusulainen	['A_AAKKOSELLINEN']	1
pusulainen	['N_AAKKOSTAMINEN']	2
pusulalainen	['A_AAKKOSELLINEN']	1
