lemma	new_para	argument
tuumiskella	V_ETUILLA	intransitive
tuunata	V_ARVATA	intransitive
tuupata	V_SIEPATA	intransitive
tuuperruttaa	V_VIEROITTAA	intransitive
tuupertua	V_PUSERTUA	intransitive
tuuppia	V_KALPPIA	intransitive
tuurata	V_ARVATA	intransitive
tuutata	V_LUNTATA	intransitive
tuutia	V_AHNEHTIA	intransitive
tuutua	V_KAUNISTUA	intransitive
tuututtaa	V_VIEROITTAA	intransitive
tvistata	V_ARVATA	intransitive
twistata	V_ARVATA	intransitive
tyhjennellä	V_KÄÄNNELLÄ	intransitive
tyhjennyttää	V_RÄPSYTTÄÄ	intransitive
tyhjentyä	V_TYHJENTYÄ	intransitive
tyhjentää	V_HIVENTÄÄ	intransitive
tyhjetä	V_VÄHETÄ	intransitive
tyhjiöpakata	V_ARVATA	intransitive
tyhjätä	V_YNNÄTÄ	intransitive
tyhjötislata	V_ARVATA	intransitive
tyhmentyä	V_TYHJENTYÄ	intransitive
tyhmentää	V_HIVENTÄÄ	intransitive
tyhmetä	V_VÄHETÄ	intransitive
tyhmistellä	V_ÄKSYILLÄ	intransitive
tyhmistyä	V_ÄLLISTYÄ	intransitive
tyhmistää	V_KIVISTÄÄ	intransitive
tykittää	V_RÄPSYTTÄÄ	intransitive
tykkääntyä	V_TYHJENTYÄ	intransitive
tykyttää	V_RÄPSYTTÄÄ	intransitive
tykästyä	V_ÄLLISTYÄ	intransitive
tykätä	V_YÖKÄTÄ	intransitive
tylpentyä	V_TYHJENTYÄ	intransitive
tylpentää	V_HIVENTÄÄ	intransitive
tylpetä	V_TYLPETÄ	intransitive
tylpistyä	V_ÄLLISTYÄ	intransitive
tylpistää	V_KIVISTÄÄ	intransitive
tylsentyä	V_TYHJENTYÄ	intransitive
tylsentää	V_HIVENTÄÄ	intransitive
tylsetä	V_VÄHETÄ	intransitive
tylsistyttää	V_RÄPSYTTÄÄ	intransitive
tylsistyä	V_ÄLLISTYÄ	intransitive
tylsistää	V_KIVISTÄÄ	intransitive
tylstyttää	V_RÄPSYTTÄÄ	intransitive
tylstyä	V_ÄLLISTYÄ	intransitive
tylsyttää	V_RÄPSYTTÄÄ	intransitive
tylsyä	V_ÄLLISTYÄ	intransitive
tympeyttää	V_RÄPSYTTÄÄ	intransitive
tympeytyä	V_SILIYTYÄ	intransitive
tympiintyä	V_TYHJENTYÄ	intransitive
tympiä	V_TYMPIÄ	intransitive
tympäistä	V_ÄRISTÄ	intransitive
tympäännyttää	V_RÄPSYTTÄÄ	intransitive
tympääntyä	V_TYHJENTYÄ	intransitive
typerryttää	V_RÄPSYTTÄÄ	intransitive
typertyä	V_KIERTYÄ	intransitive
typettää	V_RÄPSYTTÄÄ	intransitive
typistyä	V_ÄLLISTYÄ	intransitive
typistää	V_KIVISTÄÄ	intransitive
tyrannisoida	V_KOPIOIDA	intransitive
tyrannoida	V_KOPIOIDA	intransitive
tyrehdyttää	V_RÄPSYTTÄÄ	intransitive
tyrehtyä	V_SILIYTYÄ	intransitive
tyriä	V_RYSKIÄ	intransitive
tyrkkiä	V_SÖRKKIÄ	intransitive
tyrkyttäytyä	V_SILIYTYÄ	intransitive
tyrkyttää	V_RÄPSYTTÄÄ	intransitive
tyrkätä	V_YÖKÄTÄ	intransitive
tyrmistyttää	V_RÄPSYTTÄÄ	intransitive
tyrmistyä	V_ÄLLISTYÄ	intransitive
tyrmätä	V_YNNÄTÄ	intransitive
tyrskiä	V_RYSKIÄ	intransitive
tyrskytä	V_SELVITÄ	intransitive
tyrskähdellä	V_SÄPSÄHDELLÄ	intransitive
tyrskähtää	V_YSKÄHTÄÄ	intransitive
tyssähitsata	V_ARVATA	intransitive
tyssähtää	V_YSKÄHTÄÄ	intransitive
tyssätä	V_YNNÄTÄ	intransitive
tytistä	V_ÄRISTÄ	intransitive
tyttöistyä	V_ÄLLISTYÄ	intransitive
tytötellä	V_HERÄTELLÄ	intransitive
tyventyä	V_TYHJENTYÄ	intransitive
tyvestää	V_KIVISTÄÄ	intransitive
tyvetä	V_TÄHYTÄ	intransitive
tyvetä	V_VÄHETÄ	intransitive
tyydyttyä	V_KIVETTYÄ	intransitive
tyydyttää	V_RÄPSYTTÄÄ	intransitive
tyylitellä	V_HERÄTELLÄ	intransitive
tyynnytellä	V_HERÄTELLÄ	intransitive
tyynnyttää	V_RÄPSYTTÄÄ	intransitive
tyyntyä	V_TYHJENTYÄ	intransitive
tyypitellä	V_HERÄTELLÄ	intransitive
tyypittää	V_RÄPSYTTÄÄ	intransitive
tyyppihyväksyä	V_ÄLLISTYÄ	intransitive
tyyppikatsastaa	V_MUTRISTAA	intransitive
tyytyä	V_SILIYTYÄ	intransitive
tyytätä	V_LÄNTÄTÄ	intransitive
työllistyä	V_ÄLLISTYÄ	intransitive
työllistää	V_KIVISTÄÄ	intransitive
työlästyttää	V_RÄPSYTTÄÄ	intransitive
työlästyä	V_ÄLLISTYÄ	intransitive
työnnellä	V_KÄÄNNELLÄ	intransitive
työnnältää	V_VIHELTÄÄ	intransitive
työntyä	V_TYHJENTYÄ	intransitive
työntäytyä	V_SILIYTYÄ	intransitive
työntää	V_HIVENTÄÄ	intransitive
työskennellä	V_KÄÄNNELLÄ	intransitive
työstää	V_KIVISTÄÄ	intransitive
täditellä	V_HERÄTELLÄ	intransitive
tähdentyä	V_TYHJENTYÄ	intransitive
tähdentää	V_HIVENTÄÄ	intransitive
tähdittää	V_RÄPSYTTÄÄ	intransitive
tähdätä	V_TÄHDÄTÄ	intransitive
tähkiä	V_RYSKIÄ	intransitive
tähtäillä	V_LEPÄILLÄ	intransitive
tähyillä	V_ÄKSYILLÄ	intransitive
tähystellä	V_ÄKSYILLÄ	intransitive
tähystää	V_KIVISTÄÄ	intransitive
tähytä	V_TÄHYTÄ	intransitive
tällätä	V_YNNÄTÄ	intransitive
tälläytyä	V_SILIYTYÄ	intransitive
täplittyä	V_KIVETTYÄ	intransitive
täplittää	V_RÄPSYTTÄÄ	intransitive
täristä	V_ÄRISTÄ	intransitive
täristää	V_KIVISTÄÄ	intransitive
tärisyttää	V_RÄPSYTTÄÄ	intransitive
tärkeillä	V_ÄKSYILLÄ	intransitive
tärkätä	V_YÖKÄTÄ	intransitive
tärppiä	V_HYPPIÄ	intransitive
tärpätä	V_VÄLPÄTÄ	intransitive
tärskyä	V_ÄLLISTYÄ	intransitive
tärskähdellä	V_SÄPSÄHDELLÄ	intransitive
tärskähtää	V_YSKÄHTÄÄ	intransitive
tärskäyttää	V_RÄPSYTTÄÄ	intransitive
tärvellä	V_ÄKSYILLÄ	intransitive
tärveltyä	V_MIELTYÄ	intransitive
tärvätä	V_YNNÄTÄ	intransitive
tärväytyä	V_SILIYTYÄ	intransitive
tärvääntyä	V_TYHJENTYÄ	intransitive
tärypuristaa	V_MUTRISTAA	intransitive
täryttää	V_RÄPSYTTÄÄ	intransitive
tärähdellä	V_SÄPSÄHDELLÄ	intransitive
tärähdyttää	V_RÄPSYTTÄÄ	intransitive
tärähtää	V_YSKÄHTÄÄ	intransitive
täräyttää	V_RÄPSYTTÄÄ	intransitive
täsmentyä	V_TYHJENTYÄ	intransitive
täsmentää	V_HIVENTÄÄ	intransitive
täsmällistyä	V_ÄLLISTYÄ	intransitive
täsmällistää	V_KIVISTÄÄ	intransitive
täsmätä	V_YNNÄTÄ	intransitive
täsmäyttää	V_RÄPSYTTÄÄ	intransitive
täydellistyttää	V_RÄPSYTTÄÄ	intransitive
täydellistyä	V_ÄLLISTYÄ	intransitive
täydellistää	V_KIVISTÄÄ	intransitive
täydennellä	V_KÄÄNNELLÄ	intransitive
täydentyä	V_TYHJENTYÄ	intransitive
täydentää	V_HIVENTÄÄ	intransitive
täystyöllistää	V_KIVISTÄÄ	intransitive
täytellä	V_HERÄTELLÄ	intransitive
täyteläistyä	V_ÄLLISTYÄ	intransitive
täyteläistää	V_KIVISTÄÄ	intransitive
täyttyä	V_KIVETTYÄ	intransitive
täyttää	V_RÄPSYTTÄÄ	intransitive
täytyä	V_SILIYTYÄ	intransitive
täytäntöönpanna	V_PANNA	intransitive
töherrellä	V_KIHERRELLÄ	intransitive
töhertää	V_NÄPERTÄÄ	intransitive
töhriintyä	V_TYHJENTYÄ	intransitive
töhriytyä	V_SILIYTYÄ	intransitive
töhriä	V_RYSKIÄ	intransitive
töhrätä	V_YNNÄTÄ	intransitive
töhräytyä	V_SILIYTYÄ	intransitive
töhrääntyä	V_TYHJENTYÄ	intransitive
tökkiä	V_SÖRKKIÄ	intransitive
tökkäistä	V_ÄRISTÄ	intransitive
töksähdellä	V_SÄPSÄHDELLÄ	intransitive
töksähtää	V_YSKÄHTÄÄ	intransitive
töksäyttää	V_RÄPSYTTÄÄ	intransitive
tökätä	V_YÖKÄTÄ	intransitive
tököttää	V_RÄPSYTTÄÄ	intransitive
tölkittää	V_RÄPSYTTÄÄ	intransitive
töllistellä	V_ÄKSYILLÄ	intransitive
töllistää	V_KIVISTÄÄ	intransitive
töllätä	V_YNNÄTÄ	intransitive
töllöttää	V_RÄPSYTTÄÄ	intransitive
tölviä	V_RYSKIÄ	intransitive
tölväistä	V_ÄRISTÄ	intransitive
tölvätä	V_YNNÄTÄ	intransitive
tömistellä	V_ÄKSYILLÄ	intransitive
tömistä	V_ÄRISTÄ	intransitive
tömistää	V_KIVISTÄÄ	intransitive
tömisytellä	V_HERÄTELLÄ	intransitive
tömisyttää	V_RÄPSYTTÄÄ	intransitive
tömähdellä	V_SÄPSÄHDELLÄ	intransitive
tömähtää	V_YSKÄHTÄÄ	intransitive
tömäyttää	V_RÄPSYTTÄÄ	intransitive
töniä	V_RYSKIÄ	intransitive
tönäistä	V_ÄRISTÄ	intransitive
töpeksiä	V_RYSKIÄ	intransitive
töppäillä	V_LEPÄILLÄ	intransitive
töppöillä	V_LEPÄILLÄ	intransitive
töpätä	V_VÄLPÄTÄ	intransitive
töpöttää	V_RÄPSYTTÄÄ	intransitive
töristä	V_ÄRISTÄ	intransitive
törkeillä	V_ÄKSYILLÄ	intransitive
törkkiä	V_SÖRKKIÄ	intransitive
törkätä	V_YÖKÄTÄ	intransitive
törmäillä	V_LEPÄILLÄ	intransitive
törmätä	V_YNNÄTÄ	intransitive
törmäyttää	V_RÄPSYTTÄÄ	intransitive
törppöillä	V_LEPÄILLÄ	intransitive
törröttää	V_RÄPSYTTÄÄ	intransitive
törsätä	V_YNNÄTÄ	intransitive
törttöillä	V_LEPÄILLÄ	intransitive
törähdyttää	V_RÄPSYTTÄÄ	intransitive
törähtää	V_YSKÄHTÄÄ	intransitive
töräyttää	V_RÄPSYTTÄÄ	intransitive
töröttää	V_RÄPSYTTÄÄ	intransitive
töydätä	V_TÄHDÄTÄ	intransitive
töykkiä	V_SÖRKKIÄ	intransitive
töykätä	V_YÖKÄTÄ	intransitive
töyssyttää	V_RÄPSYTTÄÄ	intransitive
töyssähdellä	V_SÄPSÄHDELLÄ	intransitive
töyssähtää	V_YSKÄHTÄÄ	intransitive
töytäillä	V_LEPÄILLÄ	intransitive
töytäistä	V_ÄRISTÄ	intransitive
töötätä	V_LÄNTÄTÄ	intransitive
töötöttää	V_RÄPSYTTÄÄ	intransitive
udella	V_TIPAHDELLA	intransitive
ufoilla	V_ARVAILLA	intransitive
uhanalaistaa	V_MUTRISTAA	intransitive
uhata	V_MORKATA	intransitive
uhitella	V_SULATELLA	intransitive
uhkailla	V_ARVAILLA	intransitive
uhkua	V_KAUNISTUA	intransitive
uhmata	V_ARVATA	intransitive
uhota	V_KARHUTA	intransitive
uhrata	V_ARVATA	intransitive
uhrautua	V_ROHTUA	intransitive
uida	V_KOPIOIDA	intransitive
uikuttaa	V_VIEROITTAA	intransitive
uinahtaa	V_MOJAHTAA	intransitive
uinailla	V_ARVAILLA	intransitive
uinua	V_KAUNISTUA	intransitive
uiskennella	V_KOMENNELLA	intransitive
uistaa	V_MUTRISTAA	intransitive
uistella	V_ETUILLA	intransitive
uitella	V_SULATELLA	intransitive
uittaa	V_VIEROITTAA	intransitive
ujeltaa	V_SIVALTAA	intransitive
ujoilla	V_ARVAILLA	intransitive
ujostella	V_ETUILLA	intransitive
ujostuttaa	V_VIEROITTAA	intransitive
ujua	V_KAUNISTUA	intransitive
ujuttaa	V_VIEROITTAA	intransitive
ujuttautua	V_ROHTUA	intransitive
ukkoontua	V_VAKAANTUA	intransitive
ukkostaa	V_MUTRISTAA	intransitive
ukkoutua	V_ROHTUA	intransitive
ukottaa	V_VIEROITTAA	intransitive
ukottua	V_HERMOTTUA	intransitive
ulahtaa	V_MOJAHTAA	intransitive
ulettua	V_HERMOTTUA	intransitive
ulista	V_MARISTA	intransitive
ulkoilla	V_ARVAILLA	intransitive
ulkoiluttaa	V_VIEROITTAA	intransitive
ulkoistaa	V_MUTRISTAA	intransitive
ulontaa	V_HUONONTAA	intransitive
uloskirjautua	V_ROHTUA	intransitive
ulosliputtaa	V_VIEROITTAA	intransitive
ulosmitata	V_LUNTATA	intransitive
ulosmittauttaa	V_VIEROITTAA	intransitive
ulosottaa	V_VIEROITTAA	intransitive
ulostaa	V_MUTRISTAA	intransitive
ulostuttaa	V_VIEROITTAA	intransitive
ulota	V_ULOTA	intransitive
ulottaa	V_VIEROITTAA	intransitive
ulottautua	V_ROHTUA	intransitive
ulottua	V_HERMOTTUA	intransitive
ulvahdella	V_TIPAHDELLA	intransitive
ulvahtaa	V_MOJAHTAA	intransitive
ulvaista	V_MARISTA	intransitive
ulvoa	V_PUNOA	intransitive
ulvottaa	V_VIEROITTAA	intransitive
ummehtua	V_ROHTUA	intransitive
ummettaa	V_VIEROITTAA	intransitive
ummistaa	V_MUTRISTAA	intransitive
umpeentua	V_VAKAANTUA	intransitive
umpeuttaa	V_VIEROITTAA	intransitive
umpeutua	V_ROHTUA	intransitive
umpioida	V_KOPIOIDA	intransitive
umpioitua	V_ROHTUA	intransitive
uneksia	V_KOSIA	intransitive
uneksua	V_KAUNISTUA	intransitive
unelmoida	V_KOPIOIDA	intransitive
unettaa	V_VIEROITTAA	intransitive
unhoittaa	V_VIEROITTAA	intransitive
unhoittua	V_HERMOTTUA	intransitive
unhottaa	V_VIEROITTAA	intransitive
unhottua	V_HERMOTTUA	intransitive
unissakävellä	V_ÄKSYILLÄ	intransitive
universaalistua	V_KAUNISTUA	intransitive
unkarintaa	V_HUONONTAA	intransitive
unohdella	V_TIPAHDELLA	intransitive
unohtaa	V_MOJAHTAA	intransitive
unohtua	V_ROHTUA	intransitive
upata	V_SIEPATA	intransitive
upota	V_UPOTA	intransitive
upottaa	V_VIEROITTAA	intransitive
upotussuolata	V_ARVATA	intransitive
uppopaistaa	V_KASVAA	intransitive
uppoutua	V_ROHTUA	intransitive
urahtaa	V_MOJAHTAA	intransitive
urakoida	V_MELLAKOIDA	intransitive
urauttaa	V_VIEROITTAA	intransitive
urautua	V_ROHTUA	intransitive
urbaanistua	V_KAUNISTUA	intransitive
urbanisoida	V_KOPIOIDA	intransitive
urbanisoitua	V_ROHTUA	intransitive
urheilla	V_ETUILLA	intransitive
urista	V_MARISTA	intransitive
urittaa	V_VIEROITTAA	intransitive
urjeta	V_ROHJETA	intransitive
urkkia	V_KUKKIA	intransitive
urputtaa	V_VIEROITTAA	intransitive
uskaltaa	V_SIVALTAA	intransitive
uskaltautua	V_ROHTUA	intransitive
uskoa	V_PUNOA	intransitive
uskotella	V_SULATELLA	intransitive
uskoutua	V_ROHTUA	intransitive
usuttaa	V_VIEROITTAA	intransitive
uudelleenarvioida	V_KOPIOIDA	intransitive
uudelleenarvostaa	V_MUTRISTAA	intransitive
uudelleenasetella	V_SULATELLA	intransitive
uudelleenasettautua	V_ROHTUA	intransitive
uudelleenistuttaa	V_VIEROITTAA	intransitive
uudelleenjakaa	V_VIRKKAA	intransitive
uudelleenkansallistaa	V_MUTRISTAA	intransitive
uudelleenkirjoittaa	V_VIEROITTAA	intransitive
uudelleenkonfiguroida	V_KOPIOIDA	intransitive
uudelleenkouluttaa	V_VIEROITTAA	intransitive
uudelleenlaskea	V_SOTKEA	intransitive
uudelleenlastata	V_ARVATA	intransitive
uudelleenohjelmoida	V_KOPIOIDA	intransitive
uudelleenrakentaa	V_HUONONTAA	intransitive
uudelleensijoittaa	V_VIEROITTAA	intransitive
uudenaikaistaa	V_MUTRISTAA	intransitive
uudentaa	V_HUONONTAA	intransitive
uudentua	V_VAKAANTUA	intransitive
uudestisyntyä	V_TYHJENTYÄ	intransitive
uudistaa	V_MUTRISTAA	intransitive
uudistua	V_KAUNISTUA	intransitive
uumoilla	V_ARVAILLA	intransitive
uupua	V_HIIPUA	intransitive
uurastaa	V_MUTRISTAA	intransitive
uurrostaa	V_MUTRISTAA	intransitive
uurtaa	V_KUHERTAA	intransitive
uusia	V_KOSIA	intransitive
uusintaa	V_HUONONTAA	intransitive
uusiokäyttää	V_RÄPSYTTÄÄ	intransitive
uusiutua	V_ROHTUA	intransitive
uutisoida	V_KOPIOIDA	intransitive
uuttaa	V_VIEROITTAA	intransitive
uuttotislata	V_ARVATA	intransitive
uuttua	V_HERMOTTUA	intransitive
uuvahtaa	V_MOJAHTAA	intransitive
uuvuttaa	V_VIEROITTAA	intransitive
vaahdota	V_VAAHDOTA	intransitive
vaahdottaa	V_VIEROITTAA	intransitive
vaahtoutua	V_ROHTUA	intransitive
vaaita	V_PALKITA	intransitive
vaakkua	V_NUOKKUA	intransitive
vaalentaa	V_HUONONTAA	intransitive
vaalentua	V_VAKAANTUA	intransitive
vaaleta	V_KARHETA	intransitive
vaalia	V_KOSIA	intransitive
vaania	V_KOSIA	intransitive
vaapertaa	V_KUHERTAA	intransitive
vaappua	V_LOPPUA	intransitive
vaaputtaa	V_VIEROITTAA	intransitive
vaarantaa	V_HUONONTAA	intransitive
vaarantua	V_VAKAANTUA	intransitive
vaarinottaa	V_VIEROITTAA	intransitive
vaarnata	V_ARVATA	intransitive
vaarua	V_KAUNISTUA	intransitive
vaata	V_MORKATA	intransitive
vaatehtia	V_AHNEHTIA	intransitive
vaatettaa	V_VIEROITTAA	intransitive
vaatia	V_AHNEHTIA	intransitive
vaellella	V_VAELLELLA	intransitive
vaeltaa	V_SIVALTAA	intransitive
vahata	V_ARVATA	intransitive
vahdata	V_JAHDATA	intransitive
vahingoittaa	V_VIEROITTAA	intransitive
vahingoittua	V_HERMOTTUA	intransitive
vahtia	V_AHNEHTIA	intransitive
vahventaa	V_HUONONTAA	intransitive
vahventua	V_VAKAANTUA	intransitive
vahveta	V_KARHETA	intransitive
vahvistaa	V_MUTRISTAA	intransitive
vahvistua	V_KAUNISTUA	intransitive
vahvistuttaa	V_VIEROITTAA	intransitive
vaientaa	V_HUONONTAA	intransitive
vaientua	V_VAKAANTUA	intransitive
vaieta	V_NIUKETA	intransitive
vaihdattaa	V_VIEROITTAA	intransitive
vaihdella	V_TIPAHDELLA	intransitive
vaiheistaa	V_MUTRISTAA	intransitive
vaiheittaa	V_VIEROITTAA	intransitive
vaihtaa	V_SATAA	intransitive
vaihtua	V_ROHTUA	intransitive
vaikeroida	V_KOPIOIDA	intransitive
vaikerrella	V_NAKERRELLA	intransitive
vaikertaa	V_KUHERTAA	intransitive
vaikeuttaa	V_VIEROITTAA	intransitive
vaikeutua	V_ROHTUA	intransitive
vaikuttaa	V_VIEROITTAA	intransitive
vaikuttua	V_HERMOTTUA	intransitive
vaimentaa	V_HUONONTAA	intransitive
vaimentua	V_VAKAANTUA	intransitive
vaimeta	V_KARHETA	intransitive
vainota	V_KARHUTA	intransitive
vainuta	V_KARHUTA	intransitive
vaipua	V_HIIPUA	intransitive
vaistota	V_KARHUTA	intransitive
vaivaantua	V_VAKAANTUA	intransitive
vaivata	V_ARVATA	intransitive
vaivautua	V_ROHTUA	intransitive
vaivuttaa	V_VIEROITTAA	intransitive
vajauttaa	V_VIEROITTAA	intransitive
vajentaa	V_HUONONTAA	intransitive
vajentua	V_VAKAANTUA	intransitive
vajeta	V_KARHETA	intransitive
vajota	V_KARHUTA	intransitive
vajottaa	V_VIEROITTAA	intransitive
vajua	V_KAUNISTUA	intransitive
vajuuttaa	V_VIEROITTAA	intransitive
vakaannuttaa	V_VIEROITTAA	intransitive
vakaantua	V_VAKAANTUA	intransitive
vakauttaa	V_VIEROITTAA	intransitive
vakautua	V_ROHTUA	intransitive
vakavaraistua	V_KAUNISTUA	intransitive
vakavoida	V_KOPIOIDA	intransitive
vakavoittaa	V_VIEROITTAA	intransitive
vakavoitua	V_ROHTUA	intransitive
vakiinnuttaa	V_VIEROITTAA	intransitive
vakiintua	V_VAKAANTUA	intransitive
vakinaistaa	V_MUTRISTAA	intransitive
vakinaistua	V_KAUNISTUA	intransitive
vakinaistuttaa	V_VIEROITTAA	intransitive
vakioida	V_KOPIOIDA	intransitive
vakioitua	V_ROHTUA	intransitive
vakoilla	V_ARVAILLA	intransitive
vakuutella	V_SULATELLA	intransitive
vakuuttaa	V_VIEROITTAA	intransitive
vakuuttautua	V_ROHTUA	intransitive
vakuuttua	V_HERMOTTUA	intransitive
valaa	V_KASVAA	intransitive
valahtaa	V_MOJAHTAA	intransitive
valaista	V_MARISTA	intransitive
valaistua	V_KAUNISTUA	intransitive
valehdella	V_TIPAHDELLA	intransitive
valella	V_ETUILLA	intransitive
valhetella	V_SULATELLA	intransitive
validoida	V_KOPIOIDA	intransitive
valikoida	V_KOPIOIDA	intransitive
valikoitua	V_ROHTUA	intransitive
valistaa	V_MUTRISTAA	intransitive
valistua	V_KAUNISTUA	intransitive
valita	V_PALKITA	intransitive
valitella	V_SULATELLA	intransitive
valittaa	V_VIEROITTAA	intransitive
valituttaa	V_VIEROITTAA	intransitive
valiutua	V_ROHTUA	intransitive
valjastaa	V_MUTRISTAA	intransitive
valjastua	V_KAUNISTUA	intransitive
valjeta	V_ROHJETA	intransitive
valkaista	V_MARISTA	intransitive
valkata	V_MORKATA	intransitive
vallata	V_MULLATA	intransitive
vallihaudoittaa	V_VIEROITTAA	intransitive
vallita	V_PALKITA	intransitive
vallittaa	V_VIEROITTAA	intransitive
valloittaa	V_VIEROITTAA	intransitive
valmentaa	V_HUONONTAA	intransitive
valmentautua	V_ROHTUA	intransitive
valmistaa	V_MUTRISTAA	intransitive
valmistautua	V_ROHTUA	intransitive
valmistella	V_ETUILLA	intransitive
valmisteluttaa	V_VIEROITTAA	intransitive
valmistua	V_KAUNISTUA	intransitive
valmistuttaa	V_VIEROITTAA	intransitive
valokopioida	V_KOPIOIDA	intransitive
valokuvata	V_ARVATA	intransitive
valostua	V_KAUNISTUA	intransitive
valottaa	V_VIEROITTAA	intransitive
valottua	V_HERMOTTUA	intransitive
valpastua	V_KAUNISTUA	intransitive
valssata	V_ARVATA	intransitive
valtaistaa	V_MUTRISTAA	intransitive
valtauttaa	V_VIEROITTAA	intransitive
valtavirtaistaa	V_MUTRISTAA	intransitive
valtiollistaa	V_MUTRISTAA	intransitive
valtiollistua	V_KAUNISTUA	intransitive
valtuuttaa	V_VIEROITTAA	intransitive
valua	V_KAUNISTUA	intransitive
valutella	V_SULATELLA	intransitive
valuttaa	V_VIEROITTAA	intransitive
valveuttaa	V_VIEROITTAA	intransitive
valveutua	V_ROHTUA	intransitive
valvoa	V_PUNOA	intransitive
valvoskella	V_ETUILLA	intransitive
valvottaa	V_VIEROITTAA	intransitive
vammauttaa	V_VIEROITTAA	intransitive
vammautua	V_ROHTUA	intransitive
vampata	V_SIEPATA	intransitive
vandalisoida	V_KOPIOIDA	intransitive
vangita	V_PALKITA	intransitive
vangituttaa	V_VIEROITTAA	intransitive
vanhahtaa	V_MOJAHTAA	intransitive
vanhanaikaistaa	V_MUTRISTAA	intransitive
vanhastaa	V_MUTRISTAA	intransitive
vanhennuttaa	V_VIEROITTAA	intransitive
vanhentaa	V_HUONONTAA	intransitive
vanhentua	V_VAKAANTUA	intransitive
vanheta	V_KARHETA	intransitive
vanhurskauttaa	V_VIEROITTAA	intransitive
vankentaa	V_HUONONTAA	intransitive
vankentua	V_VAKAANTUA	intransitive
vanketa	V_NIUKETA	intransitive
vankistaa	V_MUTRISTAA	intransitive
vankistua	V_KAUNISTUA	intransitive
vannehtia	V_AHNEHTIA	intransitive
vannoa	V_PUNOA	intransitive
vannottaa	V_VIEROITTAA	intransitive
vannoutua	V_ROHTUA	intransitive
vanua	V_KAUNISTUA	intransitive
vanuttaa	V_VIEROITTAA	intransitive
vanuttua	V_HERMOTTUA	intransitive
vaottaa	V_VIEROITTAA	intransitive
vapaamielistyä	V_ÄLLISTYÄ	intransitive
vapahtaa	V_MOJAHTAA	intransitive
vapauttaa	V_VIEROITTAA	intransitive
vapautua	V_ROHTUA	intransitive
vapista	V_MARISTA	intransitive
vapisuttaa	V_VIEROITTAA	intransitive
varastaa	V_MUTRISTAA	intransitive
varastella	V_ETUILLA	intransitive
varastoida	V_KOPIOIDA	intransitive
varastoitua	V_ROHTUA	intransitive
varata	V_ARVATA	intransitive
varautua	V_ROHTUA	intransitive
varhentaa	V_HUONONTAA	intransitive
varhentua	V_VAKAANTUA	intransitive
varioida	V_KOPIOIDA	intransitive
varista	V_MARISTA	intransitive
varistaa	V_MUTRISTAA	intransitive
varistella	V_ETUILLA	intransitive
varjella	V_ETUILLA	intransitive
varjeltua	V_HUMALTUA	intransitive
varjonyrkkeillä	V_ÄKSYILLÄ	intransitive
varjostaa	V_MUTRISTAA	intransitive
varjostua	V_KAUNISTUA	intransitive
varjota	V_KARHUTA	intransitive
varmentaa	V_HUONONTAA	intransitive
varmentua	V_VAKAANTUA	intransitive
varmeta	V_KARHETA	intransitive
varmistaa	V_MUTRISTAA	intransitive
varmistautua	V_ROHTUA	intransitive
varmistella	V_ETUILLA	intransitive
varmistua	V_KAUNISTUA	intransitive
varmistuttaa	V_VIEROITTAA	intransitive
varmuuskopioida	V_KOPIOIDA	intransitive
varmuusvarastoida	V_KOPIOIDA	intransitive
varoa	V_PUNOA	intransitive
varoitella	V_SULATELLA	intransitive
varoittaa	V_VIEROITTAA	intransitive
varpata	V_SIEPATA	intransitive
varrastaa	V_MUTRISTAA	intransitive
varrentaa	V_HUONONTAA	intransitive
varrota	V_IRROTA	intransitive
varsoa	V_PUNOA	intransitive
varsottaa	V_VIEROITTAA	intransitive
vartioida	V_KOPIOIDA	intransitive
vartoa	V_VARTOA	intransitive
varttaa	V_AUTTAA	intransitive
varttua	V_HERMOTTUA	intransitive
varustaa	V_MUTRISTAA	intransitive
varustautua	V_ROHTUA	intransitive
varustella	V_ETUILLA	intransitive
varvuttua	V_HERMOTTUA	intransitive
vasaroida	V_KOPIOIDA	intransitive
vasemmistolaistua	V_KAUNISTUA	intransitive
vasikoida	V_KOPIOIDA	intransitive
vaskata	V_ARVATA	intransitive
vaskularisoida	V_KOPIOIDA	intransitive
vaskularisoitua	V_ROHTUA	intransitive
vasoa	V_PUNOA	intransitive
vasoittaa	V_VIEROITTAA	intransitive
vasta-aiheistaa	V_MUTRISTAA	intransitive
vastaanottaa	V_VIEROITTAA	intransitive
vastailla	V_ARVAILLA	intransitive
vastakarvata	V_ARVATA	intransitive
vastata	V_ARVATA	intransitive
vastoa	V_PUNOA	intransitive
vastustaa	V_MUTRISTAA	intransitive
vastustella	V_ETUILLA	intransitive
vastuullistaa	V_MUTRISTAA	intransitive
vatkaantua	V_VAKAANTUA	intransitive
vatkata	V_ARVATA	intransitive
vatkautua	V_ROHTUA	intransitive
vatkuttaa	V_VIEROITTAA	intransitive
vatsatanssia	V_KOSIA	intransitive
vatvoa	V_PUNOA	intransitive
vauhdittaa	V_VIEROITTAA	intransitive
vauhdittua	V_HERMOTTUA	intransitive
vauhkoilla	V_ARVAILLA	intransitive
vauhkoontua	V_VAKAANTUA	intransitive
vauhkoutua	V_ROHTUA	intransitive
