Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KOLMAS	Nsg|Xess	:nte{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xgen	:nne{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xill	:nte{MB}e	DIGITS_BACK_POSS
DIGITS_KOLMAS	Nsg|Xill	:nte{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xine	:nne{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xnom	:s	DIGITS_BACK_POSS_OPT
DIGITS_KOLMAS	Nsg|Xpar	:{MB}tta	DIGITS_BACK_POSS_OPT
DIGITS_KOLMAS	Nsg|Xtra	:nne{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLMAS	Nsg|Xtra	:nne{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Xcom	:ns{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME			DIGITS_COMPOUND
DIGITS_KOLME	Npl|Xabe	:{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xabl	:{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xade	:{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xall	:{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME	Npl|Xela	:{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xess	:{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xgen	:{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_KOLME	Npl|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xine	:{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xins	:{MB}i{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xnom	:{MB}t	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xpar	:{MB}i{MB}a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xtra	:{MB}i{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLME	Npl|Xtra	:{MB}i{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xabe	:{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xabl	:{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xade	:{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xall	:{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME	Nsg|Xela	:{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xess	:{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xgen	:{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xill	:{MB}ee	DIGITS_BACK_POSS
DIGITS_KOLME	Nsg|Xill	:{MB}een	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xine	:{MB}ssa	DIGITS_BACK_POSS_AN_OPT
